datetime,pm25,temperature,humidity
2023-09-08 00:00:00+00:00,12.65,20.63,74.38
2023-09-08 01:00:00+00:00,14.66,19.92,75.36
2023-09-08 02:00:00+00:00,16.93,19.33,76.45
2023-09-08 03:00:00+00:00,16.99,18.51,78.46
2023-09-08 04:00:00+00:00,19.63,17.94,79.59
2023-09-08 05:00:00+00:00,21.75,17.49,80.44
2023-09-08 06:00:00+00:00,26.12,17.27,81.73
2023-09-08 07:00:00+00:00,27.73,18.32,80.86
2023-09-08 08:00:00+00:00,21.05,21.4,72.88
2023-09-08 09:00:00+00:00,14.2,25.57,63.76
2023-09-08 10:00:00+00:00,9.64,29.24,53.58
2023-09-08 11:00:00+00:00,8.62,31.94,45.57
2023-09-08 12:00:00+00:00,7.9,34.53,40.67
2023-09-08 13:00:00+00:00,5.94,40.37,30.03
2023-09-08 14:00:00+00:00,5.48,42.49,26.79
2023-09-08 15:00:00+00:00,6.27,42.92,26.61
2023-09-08 16:00:00+00:00,6.84,41.23,29.06
2023-09-08 17:00:00+00:00,8.46,35.27,38.3
2023-09-08 18:00:00+00:00,13.77,31.44,46.41
2023-09-08 19:00:00+00:00,14.42,28.24,59.7
2023-09-08 20:00:00+00:00,16.09,25.98,68.74
2023-09-08 21:00:00+00:00,18.51,24.45,73.72
2023-09-08 22:00:00+00:00,20.75,23.43,76.51
2023-09-08 23:00:00+00:00,25.42,22.63,78.35
2023-09-09 00:00:00+00:00,29.58,21.92,79.76
2023-09-09 01:00:00+00:00,28.18,21.27,80.82
2023-09-09 02:00:00+00:00,33.42,20.59,81.62
2023-09-09 03:00:00+00:00,69.12,20.17,83.11
2023-09-09 04:00:00+00:00,85.84,19.61,83.16
2023-09-09 05:00:00+00:00,106.78,19.12,83.87
2023-09-09 06:00:00+00:00,115.11,18.94,84.83
2023-09-09 07:00:00+00:00,98.6,19.26,86.34
2023-09-09 08:00:00+00:00,85.14,21.68,81.27
2023-09-09 09:00:00+00:00,47.26,25.51,67.32
2023-09-09 10:00:00+00:00,25.46,28.47,55.54
2023-09-09 11:00:00+00:00,19.04,30.67,49.66
2023-09-09 12:00:00+00:00,9.81,33.1,41.28
2023-09-09 13:00:00+00:00,10.2,38.0,32.67
2023-09-09 14:00:00+00:00,11.05,39.73,30.67
2023-09-09 15:00:00+00:00,11.88,39.73,30.67
2023-09-09 16:00:00+00:00,12.13,38.13,33.36
2023-09-09 17:00:00+00:00,14.27,33.07,44.4
2023-09-09 18:00:00+00:00,15.19,29.65,56.03
2023-09-09 19:00:00+00:00,17.6,27.06,64.14
2023-09-09 20:00:00+00:00,19.42,25.21,70.66
2023-09-09 21:00:00+00:00,24.39,24.08,74.83
2023-09-09 22:00:00+00:00,29.04,23.1,77.36
2023-09-09 23:00:00+00:00,32.32,22.31,78.69
