datetime,pm25,temperature,humidity
2023-09-08 00:00:00+00:00,11.98,23.39,65.77
2023-09-08 01:00:00+00:00,12.98,22.8,65.81
2023-09-08 02:00:00+00:00,14.69,22.28,65.18
2023-09-08 03:00:00+00:00,16.65,20.91,68.7
2023-09-08 04:00:00+00:00,16.39,20.71,68.81
2023-09-08 05:00:00+00:00,17.6,20.35,69.77
2023-09-08 06:00:00+00:00,19.17,20.16,70.42
2023-09-08 07:00:00+00:00,21.34,20.66,70.05
2023-09-08 08:00:00+00:00,18.89,22.68,66.4
2023-09-08 09:00:00+00:00,16.93,25.08,62.43
2023-09-08 10:00:00+00:00,14.6,27.04,59.7
2023-09-08 11:00:00+00:00,16.18,29.04,58.71
2023-09-08 12:00:00+00:00,16.41,29.38,56.67
2023-09-08 13:00:00+00:00,16.93,29.84,54.86
2023-09-08 14:00:00+00:00,14.03,30.64,53.12
2023-09-08 15:00:00+00:00,12.58,31.18,51.74
2023-09-08 16:00:00+00:00,12.64,31.44,53.38
2023-09-08 17:00:00+00:00,11.77,33.23,48.73
2023-09-08 18:00:00+00:00,16.14,30.48,55.57
2023-09-08 19:00:00+00:00,23.36,27.0,66.95
2023-09-08 20:00:00+00:00,23.01,25.33,71.8
2023-09-08 21:00:00+00:00,16.25,22.96,75.9
2023-09-08 22:00:00+00:00,15.63,22.25,77.52
2023-09-08 23:00:00+00:00,58.76,22.52,78.91
2023-09-09 00:00:00+00:00,80.5,22.14,77.86
2023-09-09 01:00:00+00:00,94.46,21.84,78.86
2023-09-09 02:00:00+00:00,118.03,21.33,79.66
2023-09-09 03:00:00+00:00,64.81,21.28,72.28
2023-09-09 04:00:00+00:00,81.29,19.87,76.57
2023-09-09 05:00:00+00:00,91.93,19.32,77.48
2023-09-09 06:00:00+00:00,84.2,18.86,78.45
2023-09-09 07:00:00+00:00,86.65,19.55,81.3
2023-09-09 08:00:00+00:00,101.58,20.45,82.44
2023-09-09 09:00:00+00:00,106.37,22.85,77.85
2023-09-09 10:00:00+00:00,70.81,24.01,71.83
2023-09-09 11:00:00+00:00,39.96,25.59,60.36
2023-09-09 12:00:00+00:00,38.86,25.55,63.88
2023-09-09 13:00:00+00:00,41.69,27.52,62.96
2023-09-09 14:00:00+00:00,42.58,27.99,60.76
2023-09-09 15:00:00+00:00,31.09,28.43,60.17
2023-09-09 16:00:00+00:00,26.75,28.91,59.77
2023-09-09 17:00:00+00:00,24.13,30.59,56.49
2023-09-09 18:00:00+00:00,17.1,30.83,55.59
2023-09-09 19:00:00+00:00,18.63,27.35,61.85
2023-09-09 20:00:00+00:00,20.32,25.5,67.76
2023-09-09 21:00:00+00:00,24.28,23.75,72.33
2023-09-09 22:00:00+00:00,26.46,23.88,72.95
2023-09-09 23:00:00+00:00,35.53,23.72,74.84
