datetime,pm25,temperature,humidity
2023-09-08 00:00:00+00:00,16.45,23.63,70.81
2023-09-08 01:00:00+00:00,15.95,23.09,70.57
2023-09-08 02:00:00+00:00,18.58,22.71,72.2
2023-09-08 03:00:00+00:00,18.71,22.25,71.97
2023-09-08 04:00:00+00:00,20.27,21.79,71.66
2023-09-08 05:00:00+00:00,23.08,21.39,72.17
2023-09-08 06:00:00+00:00,25.33,21.28,71.4
2023-09-08 07:00:00+00:00,25.49,22.19,69.27
2023-09-08 08:00:00+00:00,26.0,23.16,69.37
2023-09-08 09:00:00+00:00,27.25,24.53,68.92
2023-09-08 10:00:00+00:00,32.32,25.76,66.86
2023-09-08 11:00:00+00:00,48.26,26.51,64.5
2023-09-08 12:00:00+00:00,52.66,26.98,62.57
2023-09-08 13:00:00+00:00,45.09,27.71,60.1
2023-09-08 14:00:00+00:00,31.73,28.24,56.26
2023-09-08 15:00:00+00:00,25.16,28.74,54.93
2023-09-08 16:00:00+00:00,14.78,29.29,53.31
2023-09-08 17:00:00+00:00,12.9,29.16,52.95
2023-09-08 18:00:00+00:00,37.42,28.08,55.88
2023-09-08 19:00:00+00:00,90.93,26.04,68.61
2023-09-08 20:00:00+00:00,113.86,24.95,72.61
2023-09-08 21:00:00+00:00,125.43,24.39,73.25
2023-09-08 22:00:00+00:00,157.34,23.9,74.85
2023-09-08 23:00:00+00:00,154.0,23.48,74.49
2023-09-09 00:00:00+00:00,132.73,23.17,78.21
2023-09-09 01:00:00+00:00,116.91,22.86,79.64
2023-09-09 02:00:00+00:00,114.65,22.65,79.83
2023-09-09 03:00:00+00:00,123.58,22.42,79.89
2023-09-09 04:00:00+00:00,118.27,22.23,79.3
2023-09-09 05:00:00+00:00,113.28,21.98,80.19
2023-09-09 06:00:00+00:00,107.35,21.82,80.59
2023-09-09 07:00:00+00:00,80.43,22.24,78.93
2023-09-09 08:00:00+00:00,72.49,23.21,74.53
2023-09-09 09:00:00+00:00,47.14,24.23,65.84
2023-09-09 10:00:00+00:00,27.76,25.32,62.05
2023-09-09 11:00:00+00:00,23.51,26.06,59.34
2023-09-09 12:00:00+00:00,12.94,26.5,53.05
2023-09-09 13:00:00+00:00,10.64,27.41,50.97
2023-09-09 14:00:00+00:00,10.49,28.04,49.28
2023-09-09 15:00:00+00:00,11.88,28.43,49.45
2023-09-09 16:00:00+00:00,13.38,28.59,50.76
2023-09-09 17:00:00+00:00,16.58,28.56,52.11
2023-09-09 18:00:00+00:00,20.88,27.97,56.0
2023-09-09 19:00:00+00:00,18.9,26.82,62.03
2023-09-09 20:00:00+00:00,27.54,25.92,68.24
2023-09-09 21:00:00+00:00,46.8,25.21,72.02
2023-09-09 22:00:00+00:00,50.1,24.74,73.3
2023-09-09 23:00:00+00:00,55.16,24.38,73.91
