datetime,pm25,temperature,humidity
2023-09-08 00:00:00+00:00,13.11,23.85,64.82
2023-09-08 01:00:00+00:00,13.18,23.12,66.39
2023-09-08 02:00:00+00:00,15.42,22.77,67.03
2023-09-08 03:00:00+00:00,18.34,22.25,67.88
2023-09-08 04:00:00+00:00,22.05,21.88,68.38
2023-09-08 05:00:00+00:00,24.22,21.3,69.99
2023-09-08 06:00:00+00:00,27.44,21.14,70.26
2023-09-08 07:00:00+00:00,32.28,21.87,70.17
2023-09-08 08:00:00+00:00,34.06,23.49,68.24
2023-09-08 09:00:00+00:00,32.51,25.45,64.21
2023-09-08 10:00:00+00:00,32.84,27.65,58.99
2023-09-08 11:00:00+00:00,39.22,29.31,53.94
2023-09-08 12:00:00+00:00,45.36,30.04,52.16
2023-09-08 13:00:00+00:00,33.42,30.77,48.74
2023-09-08 14:00:00+00:00,25.0,32.98,44.05
2023-09-08 15:00:00+00:00,13.57,33.73,39.9
2023-09-08 16:00:00+00:00,9.65,32.04,43.34
2023-09-08 17:00:00+00:00,12.98,30.28,46.34
2023-09-08 18:00:00+00:00,31.18,28.61,51.04
2023-09-08 19:00:00+00:00,84.41,26.74,62.25
2023-09-08 20:00:00+00:00,100.53,25.67,67.74
2023-09-08 21:00:00+00:00,117.12,24.86,70.02
2023-09-08 22:00:00+00:00,116.85,24.12,71.42
2023-09-08 23:00:00+00:00,104.18,23.36,71.13
2023-09-09 00:00:00+00:00,115.46,22.87,72.3
2023-09-09 01:00:00+00:00,122.99,23.04,76.0
2023-09-09 02:00:00+00:00,123.96,22.67,76.04
2023-09-09 03:00:00+00:00,132.17,22.19,75.98
2023-09-09 04:00:00+00:00,106.02,21.41,73.83
2023-09-09 05:00:00+00:00,86.61,20.69,72.37
2023-09-09 06:00:00+00:00,70.68,20.38,72.38
2023-09-09 07:00:00+00:00,83.82,21.15,77.4
2023-09-09 08:00:00+00:00,58.08,22.96,73.24
2023-09-09 09:00:00+00:00,30.5,24.45,63.49
2023-09-09 10:00:00+00:00,18.1,26.64,55.54
2023-09-09 11:00:00+00:00,10.64,28.35,47.82
2023-09-09 12:00:00+00:00,8.01,30.46,42.07
2023-09-09 13:00:00+00:00,7.46,33.33,36.34
2023-09-09 14:00:00+00:00,7.53,34.62,34.93
2023-09-09 15:00:00+00:00,7.77,34.05,35.77
2023-09-09 16:00:00+00:00,8.7,31.28,42.21
2023-09-09 17:00:00+00:00,8.86,29.74,46.6
2023-09-09 18:00:00+00:00,11.32,28.48,52.86
2023-09-09 19:00:00+00:00,14.18,27.0,57.66
2023-09-09 20:00:00+00:00,19.98,26.36,59.99
2023-09-09 21:00:00+00:00,29.79,25.98,62.28
2023-09-09 22:00:00+00:00,40.36,25.4,65.47
2023-09-09 23:00:00+00:00,45.38,24.71,67.76
