datetime,pm25,temperature,humidity
2023-09-08 00:00:00+00:00,11.59,21.97,71.29
2023-09-08 01:00:00+00:00,12.24,21.38,73.87
2023-09-08 02:00:00+00:00,15.3,20.61,76.74
2023-09-08 03:00:00+00:00,21.02,19.76,79.07
2023-09-08 04:00:00+00:00,20.57,19.14,81.37
2023-09-08 05:00:00+00:00,22.06,18.74,82.92
2023-09-08 06:00:00+00:00,22.68,18.9,83.28
2023-09-08 07:00:00+00:00,23.77,20.87,76.4
2023-09-08 08:00:00+00:00,23.58,26.4,57.71
2023-09-08 09:00:00+00:00,22.3,31.77,44.58
2023-09-08 10:00:00+00:00,25.4,34.88,39.58
2023-09-08 11:00:00+00:00,20.64,39.62,32.38
2023-09-08 12:00:00+00:00,16.34,39.84,31.44
2023-09-08 13:00:00+00:00,15.61,40.9,30.01
2023-09-08 14:00:00+00:00,13.97,41.05,30.33
2023-09-08 15:00:00+00:00,8.29,40.67,29.15
2023-09-08 16:00:00+00:00,6.48,38.62,30.98
2023-09-08 17:00:00+00:00,7.23,35.11,36.75
2023-09-08 18:00:00+00:00,9.32,30.82,47.55
2023-09-08 19:00:00+00:00,12.16,26.88,61.29
2023-09-08 20:00:00+00:00,18.09,24.38,70.78
2023-09-08 21:00:00+00:00,38.42,22.76,74.03
2023-09-08 22:00:00+00:00,83.58,21.68,79.69
2023-09-08 23:00:00+00:00,112.54,21.13,81.77
2023-09-09 00:00:00+00:00,118.15,20.58,84.06
2023-09-09 01:00:00+00:00,138.56,20.1,86.24
2023-09-09 02:00:00+00:00,162.25,19.62,86.92
2023-09-09 03:00:00+00:00,152.18,19.2,88.18
2023-09-09 04:00:00+00:00,125.01,18.68,88.83
2023-09-09 05:00:00+00:00,138.23,18.27,90.08
2023-09-09 06:00:00+00:00,128.0,18.43,89.89
2023-09-09 07:00:00+00:00,145.55,20.46,87.13
2023-09-09 08:00:00+00:00,93.69,24.04,74.5
2023-09-09 09:00:00+00:00,58.15,27.77,60.35
2023-09-09 10:00:00+00:00,25.67,33.5,42.14
2023-09-09 11:00:00+00:00,12.96,35.56,35.39
2023-09-09 12:00:00+00:00,9.49,37.69,30.79
2023-09-09 13:00:00+00:00,9.32,39.67,28.37
2023-09-09 14:00:00+00:00,9.9,40.69,26.91
2023-09-09 15:00:00+00:00,9.18,40.92,27.63
2023-09-09 16:00:00+00:00,9.17,38.84,31.19
2023-09-09 17:00:00+00:00,11.43,34.54,39.35
2023-09-09 18:00:00+00:00,21.22,30.2,51.81
2023-09-09 19:00:00+00:00,28.41,26.55,63.36
2023-09-09 20:00:00+00:00,26.7,24.88,67.83
2023-09-09 21:00:00+00:00,30.77,23.99,71.36
2023-09-09 22:00:00+00:00,28.5,23.34,75.48
2023-09-09 23:00:00+00:00,35.62,22.92,77.66
