datetime,pm25,temperature,humidity
2023-09-08 00:00:00+00:00,10.54,23.31,64.58
2023-09-08 01:00:00+00:00,12.82,22.49,66.23
2023-09-08 02:00:00+00:00,14.54,21.95,67.53
2023-09-08 03:00:00+00:00,16.47,21.5,69.19
2023-09-08 04:00:00+00:00,17.84,21.03,70.82
2023-09-08 05:00:00+00:00,19.53,20.55,72.57
2023-09-08 06:00:00+00:00,24.03,20.42,73.04
2023-09-08 07:00:00+00:00,22.37,21.73,69.06
2023-09-08 08:00:00+00:00,20.32,27.55,52.35
2023-09-08 09:00:00+00:00,23.27,25.38,60.97
2023-09-08 10:00:00+00:00,22.0,26.22,61.94
2023-09-08 11:00:00+00:00,20.58,27.61,59.44
2023-09-08 12:00:00+00:00,16.57,28.79,55.99
2023-09-08 13:00:00+00:00,14.98,30.02,52.42
2023-09-08 14:00:00+00:00,13.97,30.73,48.97
2023-09-08 15:00:00+00:00,16.96,30.88,47.46
2023-09-08 16:00:00+00:00,15.85,30.69,47.42
2023-09-08 17:00:00+00:00,12.36,29.89,48.56
2023-09-08 18:00:00+00:00,12.19,28.59,52.9
2023-09-08 19:00:00+00:00,13.91,27.37,55.02
2023-09-08 20:00:00+00:00,15.73,26.3,58.49
2023-09-08 21:00:00+00:00,23.84,25.44,62.85
2023-09-08 22:00:00+00:00,47.14,24.42,64.03
2023-09-08 23:00:00+00:00,62.52,23.79,67.79
2023-09-09 00:00:00+00:00,65.57,23.45,69.44
2023-09-09 01:00:00+00:00,76.95,23.12,70.67
2023-09-09 02:00:00+00:00,114.84,22.44,74.23
2023-09-09 03:00:00+00:00,120.82,21.97,76.72
2023-09-09 04:00:00+00:00,136.46,21.59,78.77
2023-09-09 05:00:00+00:00,144.31,21.22,79.44
2023-09-09 06:00:00+00:00,144.96,20.92,80.72
2023-09-09 07:00:00+00:00,137.27,21.93,77.92
2023-09-09 08:00:00+00:00,80.0,27.19,58.77
2023-09-09 09:00:00+00:00,42.98,25.47,59.51
2023-09-09 10:00:00+00:00,30.4,26.18,56.9
2023-09-09 11:00:00+00:00,18.76,27.22,53.15
2023-09-09 12:00:00+00:00,16.59,28.05,51.93
2023-09-09 13:00:00+00:00,15.53,28.82,50.05
2023-09-09 14:00:00+00:00,13.19,29.56,47.35
2023-09-09 15:00:00+00:00,13.6,29.74,47.36
2023-09-09 16:00:00+00:00,19.56,29.44,51.37
2023-09-09 17:00:00+00:00,22.74,28.71,53.65
2023-09-09 18:00:00+00:00,25.4,27.73,57.57
2023-09-09 19:00:00+00:00,25.98,26.38,61.27
2023-09-09 20:00:00+00:00,22.09,25.67,63.52
2023-09-09 21:00:00+00:00,24.74,25.15,67.23
2023-09-09 22:00:00+00:00,26.42,24.75,68.5
2023-09-09 23:00:00+00:00,29.35,24.43,69.94
