datetime,pm25,temperature,humidity
2023-09-08 00:00:00+00:00,11.82,20.25,75.9
2023-09-08 01:00:00+00:00,11.68,19.75,76.47
2023-09-08 02:00:00+00:00,12.07,19.27,77.48
2023-09-08 03:00:00+00:00,14.13,18.75,78.57
2023-09-08 04:00:00+00:00,16.15,18.51,78.78
2023-09-08 05:00:00+00:00,17.8,18.14,78.9
2023-09-08 06:00:00+00:00,20.04,17.97,80.05
2023-09-08 07:00:00+00:00,25.92,18.78,81.45
2023-09-08 08:00:00+00:00,26.25,21.49,75.01
2023-09-08 09:00:00+00:00,26.32,25.51,66.44
2023-09-08 10:00:00+00:00,26.5,29.98,55.99
2023-09-08 11:00:00+00:00,20.85,33.47,46.79
2023-09-08 12:00:00+00:00,16.46,36.03,42.91
2023-09-08 13:00:00+00:00,10.55,35.54,41.62
2023-09-08 14:00:00+00:00,10.72,33.54,44.28
2023-09-08 15:00:00+00:00,7.85,30.7,47.95
2023-09-08 16:00:00+00:00,7.05,29.49,51.33
2023-09-08 17:00:00+00:00,6.41,28.68,56.71
2023-09-08 18:00:00+00:00,9.5,27.09,61.44
2023-09-08 19:00:00+00:00,57.17,24.7,70.25
2023-09-08 20:00:00+00:00,72.69,23.38,74.26
2023-09-08 21:00:00+00:00,74.72,22.28,75.28
2023-09-08 22:00:00+00:00,91.44,21.5,77.33
2023-09-08 23:00:00+00:00,98.15,20.9,78.51
2023-09-09 00:00:00+00:00,86.28,20.4,79.41
2023-09-09 01:00:00+00:00,96.61,20.01,81.26
2023-09-09 02:00:00+00:00,102.2,20.02,81.88
2023-09-09 03:00:00+00:00,87.08,19.57,81.44
2023-09-09 04:00:00+00:00,86.58,19.15,81.24
2023-09-09 05:00:00+00:00,70.33,18.5,81.63
2023-09-09 06:00:00+00:00,52.53,17.98,81.86
2023-09-09 07:00:00+00:00,50.02,18.66,83.66
2023-09-09 08:00:00+00:00,51.88,21.2,83.11
2023-09-09 09:00:00+00:00,26.5,24.87,70.81
2023-09-09 10:00:00+00:00,10.7,29.31,54.14
2023-09-09 11:00:00+00:00,7.37,32.22,43.09
2023-09-09 12:00:00+00:00,7.44,34.37,39.26
2023-09-09 13:00:00+00:00,7.93,34.57,39.14
2023-09-09 14:00:00+00:00,8.8,32.68,42.94
2023-09-09 16:00:00+00:00,9.72,29.66,52.62
2023-09-09 17:00:00+00:00,10.31,28.62,57.44
2023-09-09 18:00:00+00:00,11.47,27.28,62.54
2023-09-09 19:00:00+00:00,13.74,25.5,66.07
2023-09-09 20:00:00+00:00,17.09,24.14,70.33
2023-09-09 21:00:00+00:00,22.43,23.24,73.29
2023-09-09 22:00:00+00:00,25.57,22.62,74.69
2023-09-09 23:00:00+00:00,25.02,21.97,75.9
