datetime,pm25,temperature,humidity
2023-09-08 00:00:00+00:00,10.76,20.76,66.16
2023-09-08 01:00:00+00:00,11.73,19.98,67.81
2023-09-08 02:00:00+00:00,12.37,19.35,68.77
2023-09-08 03:00:00+00:00,14.11,18.76,69.55
2023-09-08 04:00:00+00:00,16.41,18.21,69.51
2023-09-08 05:00:00+00:00,16.69,17.8,69.1
2023-09-08 06:00:00+00:00,18.49,17.5,69.83
2023-09-08 07:00:00+00:00,21.3,17.93,74.47
2023-09-08 08:00:00+00:00,18.94,20.03,75.5
2023-09-08 09:00:00+00:00,13.72,23.07,69.35
2023-09-08 10:00:00+00:00,10.51,25.91,62.45
2023-09-08 11:00:00+00:00,9.52,28.21,55.4
2023-09-08 12:00:00+00:00,8.63,30.13,50.35
2023-09-08 13:00:00+00:00,7.33,34.9,40.34
2023-09-08 14:00:00+00:00,7.69,34.89,38.84
2023-09-08 15:00:00+00:00,8.99,34.22,41.37
2023-09-08 16:00:00+00:00,8.18,35.15,40.03
2023-09-08 17:00:00+00:00,9.67,35.43,40.19
2023-09-08 18:00:00+00:00,14.23,31.8,50.1
2023-09-08 19:00:00+00:00,15.05,28.82,57.94
2023-09-08 20:00:00+00:00,15.19,26.55,61.28
2023-09-08 21:00:00+00:00,16.2,24.87,64.9
2023-09-08 22:00:00+00:00,18.81,23.64,68.98
2023-09-08 23:00:00+00:00,17.88,22.79,70.39
2023-09-09 00:00:00+00:00,21.7,22.05,71.89
2023-09-09 01:00:00+00:00,24.7,21.47,72.86
2023-09-09 02:00:00+00:00,28.19,20.93,73.05
2023-09-09 03:00:00+00:00,36.86,20.35,73.41
2023-09-09 04:00:00+00:00,52.72,19.75,73.47
2023-09-09 05:00:00+00:00,65.3,19.19,74.15
2023-09-09 06:00:00+00:00,67.54,18.72,73.28
2023-09-09 07:00:00+00:00,80.63,18.9,78.81
2023-09-09 08:00:00+00:00,84.25,20.57,82.29
2023-09-09 09:00:00+00:00,42.77,22.83,74.71
2023-09-09 10:00:00+00:00,18.52,24.96,64.72
2023-09-09 11:00:00+00:00,15.03,27.02,57.66
2023-09-09 12:00:00+00:00,11.4,28.97,51.27
2023-09-09 13:00:00+00:00,13.42,34.05,42.81
2023-09-09 14:00:00+00:00,12.13,34.57,39.59
2023-09-09 15:00:00+00:00,15.32,33.76,40.82
2023-09-09 16:00:00+00:00,13.85,34.23,39.88
2023-09-09 17:00:00+00:00,14.98,33.9,41.51
2023-09-09 18:00:00+00:00,15.83,30.78,49.6
2023-09-09 19:00:00+00:00,20.78,28.4,57.57
2023-09-09 20:00:00+00:00,31.63,26.22,62.86
2023-09-09 21:00:00+00:00,22.8,24.63,67.2
2023-09-09 22:00:00+00:00,21.22,23.54,69.24
2023-09-09 23:00:00+00:00,24.43,22.7,71.32
