datetime,pm25,temperature,humidity
2023-09-08 00:00:00+00:00,17.38,21.6,75.77
2023-09-08 01:00:00+00:00,16.44,21.1,75.66
2023-09-08 02:00:00+00:00,15.65,20.66,75.55
2023-09-08 03:00:00+00:00,16.8,20.01,76.43
2023-09-08 04:00:00+00:00,17.38,19.52,77.04
2023-09-08 05:00:00+00:00,19.81,19.13,78.05
2023-09-08 06:00:00+00:00,22.37,18.88,78.05
2023-09-08 07:00:00+00:00,25.34,19.7,78.21
2023-09-08 08:00:00+00:00,23.98,27.53,56.98
2023-09-08 09:00:00+00:00,28.04,27.14,59.29
2023-09-08 10:00:00+00:00,29.14,27.75,60.0
2023-09-08 11:00:00+00:00,24.47,29.19,56.0
2023-09-08 12:00:00+00:00,26.7,30.46,53.26
2023-09-08 13:00:00+00:00,19.56,31.43,49.82
2023-09-08 14:00:00+00:00,9.21,32.19,44.37
2023-09-08 15:00:00+00:00,7.2,32.27,43.09
2023-09-08 16:00:00+00:00,7.66,31.9,44.09
2023-09-08 17:00:00+00:00,7.45,30.95,46.01
2023-09-08 18:00:00+00:00,7.82,29.48,51.23
2023-09-08 19:00:00+00:00,12.56,27.99,56.4
2023-09-08 20:00:00+00:00,70.25,25.99,63.36
2023-09-08 21:00:00+00:00,96.77,24.81,69.12
2023-09-08 22:00:00+00:00,115.4,23.92,72.28
2023-09-08 23:00:00+00:00,101.36,23.34,72.74
2023-09-09 00:00:00+00:00,100.07,22.67,73.53
2023-09-09 01:00:00+00:00,122.81,22.28,76.9
2023-09-09 02:00:00+00:00,114.47,21.96,79.0
2023-09-09 03:00:00+00:00,119.27,21.4,79.64
2023-09-09 04:00:00+00:00,116.04,20.8,78.92
2023-09-09 05:00:00+00:00,100.57,20.01,78.13
2023-09-09 06:00:00+00:00,55.47,19.36,76.4
2023-09-09 07:00:00+00:00,51.23,19.77,79.08
2023-09-09 08:00:00+00:00,48.45,26.03,67.05
2023-09-09 09:00:00+00:00,25.98,27.11,59.65
2023-09-09 10:00:00+00:00,14.53,27.82,53.4
2023-09-09 11:00:00+00:00,10.12,29.16,46.96
2023-09-09 12:00:00+00:00,9.27,30.16,44.02
2023-09-09 13:00:00+00:00,9.52,30.23,44.3
2023-09-09 14:00:00+00:00,9.74,30.5,44.82
2023-09-09 15:00:00+00:00,9.75,31.12,44.79
2023-09-09 16:00:00+00:00,10.08,30.86,47.04
2023-09-09 17:00:00+00:00,10.36,30.08,50.35
2023-09-09 18:00:00+00:00,14.67,28.89,55.88
2023-09-09 19:00:00+00:00,19.6,27.68,60.6
2023-09-09 20:00:00+00:00,30.85,26.43,66.57
2023-09-09 21:00:00+00:00,38.79,25.24,69.49
2023-09-09 22:00:00+00:00,49.01,24.37,72.65
2023-09-09 23:00:00+00:00,57.69,23.55,75.85
