datetime,pm25,temperature,humidity
2023-09-08 00:00:00+00:00,14.5,20.05,75.19
2023-09-08 01:00:00+00:00,17.36,18.67,79.34
2023-09-08 02:00:00+00:00,20.56,19.01,79.11
2023-09-08 03:00:00+00:00,21.7,18.54,79.87
2023-09-08 04:00:00+00:00,23.51,17.93,81.34
2023-09-08 05:00:00+00:00,25.74,17.24,82.94
2023-09-08 06:00:00+00:00,25.97,17.6,82.53
2023-09-08 07:00:00+00:00,29.47,19.37,79.27
2023-09-08 08:00:00+00:00,17.91,22.12,71.05
2023-09-08 09:00:00+00:00,14.22,24.37,66.99
2023-09-08 10:00:00+00:00,12.0,26.61,62.3
2023-09-08 11:00:00+00:00,11.12,28.11,58.74
2023-09-08 12:00:00+00:00,10.81,29.11,56.46
2023-09-08 13:00:00+00:00,7.19,30.12,54.16
2023-09-08 14:00:00+00:00,7.0,30.51,51.8
2023-09-08 15:00:00+00:00,7.57,30.96,51.35
2023-09-08 16:00:00+00:00,7.3,31.34,51.5
2023-09-08 17:00:00+00:00,8.17,31.01,53.6
2023-09-08 18:00:00+00:00,9.37,29.7,58.93
2023-09-08 19:00:00+00:00,12.85,27.46,65.06
2023-09-08 20:00:00+00:00,15.91,25.88,70.09
2023-09-08 21:00:00+00:00,24.41,24.11,76.12
2023-09-08 22:00:00+00:00,29.73,23.18,78.36
2023-09-08 23:00:00+00:00,31.35,22.06,81.16
2023-09-09 00:00:00+00:00,26.45,21.29,81.85
2023-09-09 01:00:00+00:00,21.13,20.83,82.01
2023-09-09 02:00:00+00:00,24.61,20.28,83.15
2023-09-09 03:00:00+00:00,39.53,19.71,83.08
2023-09-09 04:00:00+00:00,63.94,19.18,83.37
2023-09-09 05:00:00+00:00,60.41,18.42,82.96
2023-09-09 06:00:00+00:00,55.87,18.06,83.57
2023-09-09 07:00:00+00:00,76.0,18.63,85.87
2023-09-09 08:00:00+00:00,88.95,21.4,82.09
2023-09-09 09:00:00+00:00,65.92,23.18,76.87
2023-09-09 10:00:00+00:00,44.44,24.93,69.06
2023-09-09 11:00:00+00:00,28.88,26.17,62.2
2023-09-09 12:00:00+00:00,24.57,27.19,60.68
2023-09-09 13:00:00+00:00,15.28,27.59,57.06
2023-09-09 14:00:00+00:00,15.7,28.07,56.23
2023-09-09 15:00:00+00:00,14.14,28.97,54.72
2023-09-09 16:00:00+00:00,14.35,29.34,54.94
2023-09-09 17:00:00+00:00,14.72,29.12,58.44
2023-09-09 18:00:00+00:00,13.76,27.68,64.31
2023-09-09 19:00:00+00:00,18.14,26.42,66.32
2023-09-09 20:00:00+00:00,20.55,25.08,70.28
2023-09-09 21:00:00+00:00,31.89,23.39,76.27
2023-09-09 22:00:00+00:00,52.67,22.38,79.91
2023-09-09 23:00:00+00:00,41.74,21.67,80.17
