datetime,pm25,temperature,humidity
2023-09-08 00:00:00+00:00,11.91,22.33,71.1
2023-09-08 01:00:00+00:00,12.15,21.93,71.81
2023-09-08 02:00:00+00:00,13.8,21.35,73.81
2023-09-08 03:00:00+00:00,15.91,20.6,75.74
2023-09-08 04:00:00+00:00,17.46,19.99,77.66
2023-09-08 05:00:00+00:00,19.3,19.57,78.83
2023-09-08 06:00:00+00:00,21.58,19.44,79.04
2023-09-08 07:00:00+00:00,24.31,20.35,77.1
2023-09-08 08:00:00+00:00,27.78,22.62,69.89
2023-09-08 09:00:00+00:00,26.71,24.67,64.92
2023-09-08 10:00:00+00:00,30.97,26.56,62.48
2023-09-08 11:00:00+00:00,29.53,28.21,58.15
2023-09-08 12:00:00+00:00,21.02,29.72,53.75
2023-09-08 13:00:00+00:00,18.6,30.85,49.99
2023-09-08 14:00:00+00:00,18.48,31.4,49.03
2023-09-08 15:00:00+00:00,10.02,31.67,44.51
2023-09-08 16:00:00+00:00,8.02,31.38,44.3
2023-09-08 17:00:00+00:00,8.67,30.44,46.04
2023-09-08 18:00:00+00:00,10.84,29.17,52.52
2023-09-08 19:00:00+00:00,14.83,27.63,57.79
2023-09-08 20:00:00+00:00,20.53,25.95,62.81
2023-09-08 21:00:00+00:00,44.05,24.47,65.29
2023-09-08 22:00:00+00:00,85.85,23.4,70.47
2023-09-08 23:00:00+00:00,105.88,22.75,72.82
2023-09-09 00:00:00+00:00,106.62,22.01,74.45
2023-09-09 01:00:00+00:00,127.63,21.49,77.26
2023-09-09 02:00:00+00:00,148.55,21.07,79.07
2023-09-09 03:00:00+00:00,152.09,20.6,81.06
2023-09-09 04:00:00+00:00,122.56,19.95,80.69
2023-09-09 05:00:00+00:00,94.85,19.26,80.57
2023-09-09 06:00:00+00:00,99.7,18.81,82.15
2023-09-09 07:00:00+00:00,129.45,19.92,84.67
2023-09-09 08:00:00+00:00,112.31,21.74,80.71
2023-09-09 09:00:00+00:00,62.14,23.6,73.34
2023-09-09 10:00:00+00:00,37.03,25.59,64.86
2023-09-09 11:00:00+00:00,19.84,27.22,55.48
2023-09-09 12:00:00+00:00,12.48,28.59,49.01
2023-09-09 13:00:00+00:00,12.95,29.64,46.55
2023-09-09 14:00:00+00:00,12.47,30.28,45.2
2023-09-09 15:00:00+00:00,12.18,30.69,45.24
2023-09-09 16:00:00+00:00,11.31,30.41,47.76
2023-09-09 17:00:00+00:00,11.34,29.43,50.82
2023-09-09 18:00:00+00:00,24.02,28.47,57.77
2023-09-09 19:00:00+00:00,29.9,26.93,62.69
2023-09-09 20:00:00+00:00,30.95,25.79,65.83
2023-09-09 21:00:00+00:00,33.92,24.96,69.46
2023-09-09 22:00:00+00:00,55.05,24.09,75.23
2023-09-09 23:00:00+00:00,48.01,23.47,76.03
