datetime,pm25,temperature,humidity
2023-09-08 00:00:00+00:00,15.77,21.11,70.97
2023-09-08 01:00:00+00:00,17.33,20.51,71.65
2023-09-08 02:00:00+00:00,19.03,19.46,74.96
2023-09-08 03:00:00+00:00,21.37,18.92,76.4
2023-09-08 04:00:00+00:00,25.23,18.38,77.11
2023-09-08 05:00:00+00:00,27.6,17.76,78.46
2023-09-08 06:00:00+00:00,29.24,17.62,78.87
2023-09-08 07:00:00+00:00,29.26,18.74,78.65
2023-09-08 08:00:00+00:00,24.32,22.67,69.66
2023-09-08 09:00:00+00:00,13.3,27.36,56.25
2023-09-08 10:00:00+00:00,10.44,30.71,48.36
2023-09-08 11:00:00+00:00,9.06,33.08,43.54
2023-09-08 12:00:00+00:00,8.56,34.2,41.15
2023-09-08 13:00:00+00:00,7.42,35.64,38.49
2023-09-08 14:00:00+00:00,7.3,35.97,37.4
2023-09-08 15:00:00+00:00,8.38,36.14,37.45
2023-09-08 16:00:00+00:00,8.59,35.54,39.56
2023-09-08 17:00:00+00:00,10.05,33.4,45.4
2023-09-08 18:00:00+00:00,10.7,31.39,53.86
2023-09-08 19:00:00+00:00,13.88,28.81,59.13
2023-09-08 20:00:00+00:00,19.33,26.69,65.55
2023-09-08 21:00:00+00:00,23.27,25.42,68.64
2023-09-08 22:00:00+00:00,21.55,24.12,71.91
2023-09-08 23:00:00+00:00,22.09,22.95,74.2
2023-09-09 00:00:00+00:00,19.89,22.19,75.72
2023-09-09 01:00:00+00:00,23.28,21.64,75.75
2023-09-09 02:00:00+00:00,26.04,21.05,75.84
2023-09-09 03:00:00+00:00,49.52,20.38,77.09
2023-09-09 04:00:00+00:00,55.19,19.84,77.96
2023-09-09 05:00:00+00:00,47.09,18.85,77.84
2023-09-09 06:00:00+00:00,62.18,18.38,78.68
2023-09-09 07:00:00+00:00,98.83,19.01,83.87
2023-09-09 08:00:00+00:00,102.53,21.39,81.26
2023-09-09 09:00:00+00:00,59.3,26.04,63.63
2023-09-09 10:00:00+00:00,28.07,29.1,52.81
2023-09-09 11:00:00+00:00,25.88,31.0,48.39
2023-09-09 12:00:00+00:00,18.88,31.48,47.38
2023-09-09 13:00:00+00:00,13.68,31.67,44.41
2023-09-09 14:00:00+00:00,16.23,33.03,43.3
2023-09-09 15:00:00+00:00,17.51,33.68,42.39
2023-09-09 16:00:00+00:00,16.51,32.46,45.27
2023-09-09 17:00:00+00:00,17.9,31.06,50.57
2023-09-09 18:00:00+00:00,22.34,30.23,55.74
2023-09-09 19:00:00+00:00,24.83,27.53,62.28
2023-09-09 20:00:00+00:00,26.14,26.27,65.48
2023-09-09 21:00:00+00:00,33.56,24.94,69.32
2023-09-09 22:00:00+00:00,35.45,23.78,73.41
2023-09-09 23:00:00+00:00,43.72,23.27,73.81
