datetime,pm25,temperature,humidity
2023-09-08 00:00:00+00:00,10.75,21.35,71.72
2023-09-08 01:00:00+00:00,11.32,20.74,72.47
2023-09-08 02:00:00+00:00,12.84,20.31,73.34
2023-09-08 03:00:00+00:00,13.23,19.91,74.26
2023-09-08 04:00:00+00:00,14.77,19.64,74.44
2023-09-08 05:00:00+00:00,16.17,19.31,75.12
2023-09-08 06:00:00+00:00,17.76,19.01,75.97
2023-09-08 07:00:00+00:00,16.68,19.15,76.49
2023-09-08 08:00:00+00:00,13.13,20.24,76.86
2023-09-08 09:00:00+00:00,10.34,22.21,73.97
2023-09-08 10:00:00+00:00,8.8,24.51,68.56
2023-09-08 11:00:00+00:00,8.46,26.56,62.06
2023-09-08 12:00:00+00:00,8.12,27.94,57.85
2023-09-08 13:00:00+00:00,7.34,28.84,54.53
2023-09-08 14:00:00+00:00,8.08,29.15,54.74
2023-09-08 15:00:00+00:00,8.32,29.26,54.53
2023-09-08 16:00:00+00:00,7.91,29.23,54.88
2023-09-08 17:00:00+00:00,8.63,28.63,56.22
2023-09-08 18:00:00+00:00,8.54,27.5,62.29
2023-09-08 19:00:00+00:00,9.29,26.06,65.67
2023-09-08 20:00:00+00:00,11.48,24.93,68.88
2023-09-08 21:00:00+00:00,13.29,24.3,71.31
2023-09-08 22:00:00+00:00,15.25,23.72,73.6
2023-09-08 23:00:00+00:00,20.83,22.78,74.91
2023-09-09 00:00:00+00:00,28.31,22.01,77.15
2023-09-09 01:00:00+00:00,34.62,21.36,78.1
2023-09-09 02:00:00+00:00,41.24,20.92,78.48
2023-09-09 03:00:00+00:00,58.75,20.45,79.01
2023-09-09 04:00:00+00:00,76.72,20.09,79.04
2023-09-09 05:00:00+00:00,85.41,19.79,79.68
2023-09-09 06:00:00+00:00,77.2,19.49,80.09
2023-09-09 07:00:00+00:00,57.24,19.54,82.05
2023-09-09 08:00:00+00:00,62.58,20.2,83.64
2023-09-09 09:00:00+00:00,56.52,21.53,83.49
2023-09-09 10:00:00+00:00,20.34,22.68,78.03
2023-09-09 11:00:00+00:00,11.09,24.08,70.24
2023-09-09 12:00:00+00:00,11.63,25.26,65.93
2023-09-09 13:00:00+00:00,11.99,26.29,63.02
2023-09-09 14:00:00+00:00,12.98,26.88,60.14
2023-09-09 15:00:00+00:00,13.02,27.09,59.68
2023-09-09 16:00:00+00:00,13.95,27.28,59.47
2023-09-09 17:00:00+00:00,12.91,26.93,61.48
2023-09-09 18:00:00+00:00,12.46,26.24,66.89
2023-09-09 19:00:00+00:00,13.88,25.19,70.19
2023-09-09 20:00:00+00:00,16.71,24.3,72.36
2023-09-09 21:00:00+00:00,17.45,23.69,73.74
2023-09-09 22:00:00+00:00,20.97,23.23,75.18
2023-09-09 23:00:00+00:00,25.11,22.75,75.95
