datetime,pm25,temperature,humidity
2023-09-08 00:00:00+00:00,10.38,20.72,74.14
2023-09-08 01:00:00+00:00,10.71,19.81,75.87
2023-09-08 02:00:00+00:00,11.29,19.26,76.62
2023-09-08 03:00:00+00:00,11.74,18.63,77.25
2023-09-08 04:00:00+00:00,14.04,17.92,79.31
2023-09-08 05:00:00+00:00,13.79,17.59,78.94
2023-09-08 06:00:00+00:00,15.43,17.33,79.8
2023-09-08 07:00:00+00:00,20.05,17.75,81.47
2023-09-08 08:00:00+00:00,18.98,19.77,78.64
2023-09-08 09:00:00+00:00,12.28,22.57,73.56
2023-09-08 10:00:00+00:00,10.9,25.52,66.55
2023-09-08 11:00:00+00:00,8.26,27.81,59.9
2023-09-08 12:00:00+00:00,8.55,29.51,54.39
2023-09-08 13:00:00+00:00,6.9,30.55,50.36
2023-09-08 14:00:00+00:00,7.41,31.85,48.41
2023-09-08 15:00:00+00:00,7.96,32.36,48.38
2023-09-08 16:00:00+00:00,7.56,32.26,47.52
2023-09-08 17:00:00+00:00,8.59,31.76,49.87
2023-09-08 18:00:00+00:00,9.17,29.77,56.21
2023-09-08 19:00:00+00:00,14.24,27.77,64.05
2023-09-08 20:00:00+00:00,15.36,25.98,69.05
2023-09-08 21:00:00+00:00,14.1,24.77,70.76
2023-09-08 22:00:00+00:00,18.17,23.53,74.11
2023-09-08 23:00:00+00:00,17.35,22.59,77.08
2023-09-09 00:00:00+00:00,20.0,21.98,77.97
2023-09-09 01:00:00+00:00,23.63,21.34,78.64
2023-09-09 02:00:00+00:00,29.15,20.6,79.66
2023-09-09 03:00:00+00:00,58.42,20.04,80.4
2023-09-09 04:00:00+00:00,86.19,19.35,82.56
2023-09-09 05:00:00+00:00,93.58,18.83,82.58
2023-09-09 06:00:00+00:00,101.06,18.55,84.1
2023-09-09 07:00:00+00:00,77.5,18.82,86.28
2023-09-09 08:00:00+00:00,89.34,20.15,85.21
2023-09-09 09:00:00+00:00,60.31,22.16,77.48
2023-09-09 10:00:00+00:00,17.42,24.62,65.91
2023-09-09 11:00:00+00:00,12.3,26.34,58.72
2023-09-09 12:00:00+00:00,12.64,27.42,55.07
2023-09-09 13:00:00+00:00,12.46,28.25,54.44
2023-09-09 14:00:00+00:00,11.86,30.1,52.3
2023-09-09 15:00:00+00:00,11.71,31.41,48.99
2023-09-09 16:00:00+00:00,12.14,31.55,49.25
2023-09-09 17:00:00+00:00,12.16,30.88,52.11
2023-09-09 18:00:00+00:00,12.31,28.82,59.53
2023-09-09 19:00:00+00:00,12.98,27.09,65.2
2023-09-09 20:00:00+00:00,15.78,25.64,69.53
2023-09-09 21:00:00+00:00,18.56,24.32,73.29
2023-09-09 22:00:00+00:00,20.0,23.34,75.4
2023-09-09 23:00:00+00:00,21.66,22.55,77.04
