datetime,pm25,temperature,humidity
2023-09-08 00:00:00+00:00,19.11,22.24,75.24
2023-09-08 01:00:00+00:00,17.97,21.95,75.32
2023-09-08 02:00:00+00:00,17.43,21.53,76.29
2023-09-08 03:00:00+00:00,18.38,21.03,74.55
2023-09-08 04:00:00+00:00,22.72,20.62,74.92
2023-09-08 05:00:00+00:00,23.32,20.14,76.25
2023-09-08 06:00:00+00:00,25.44,20.06,76.06
2023-09-08 07:00:00+00:00,25.74,22.2,68.99
2023-09-08 08:00:00+00:00,25.18,25.75,60.16
2023-09-08 09:00:00+00:00,22.36,29.58,50.84
2023-09-08 10:00:00+00:00,28.87,31.07,48.83
2023-09-08 11:00:00+00:00,34.35,32.3,46.77
2023-09-08 12:00:00+00:00,38.25,33.19,44.39
2023-09-08 13:00:00+00:00,43.26,32.48,45.19
2023-09-08 14:00:00+00:00,52.88,32.72,45.31
2023-09-08 15:00:00+00:00,47.97,32.16,46.28
2023-09-08 16:00:00+00:00,32.5,31.67,46.72
2023-09-08 17:00:00+00:00,40.38,30.47,49.85
2023-09-08 18:00:00+00:00,58.94,28.71,55.37
2023-09-08 19:00:00+00:00,88.66,26.2,66.68
2023-09-08 20:00:00+00:00,100.63,25.5,68.98
2023-09-08 21:00:00+00:00,108.64,24.73,72.04
2023-09-08 22:00:00+00:00,107.83,24.46,71.08
2023-09-08 23:00:00+00:00,103.83,24.34,68.98
2023-09-09 00:00:00+00:00,105.72,23.18,77.28
2023-09-09 01:00:00+00:00,95.4,22.91,78.12
2023-09-09 02:00:00+00:00,93.49,22.71,78.05
2023-09-09 03:00:00+00:00,99.36,22.28,79.15
2023-09-09 04:00:00+00:00,96.23,21.96,79.9
2023-09-09 05:00:00+00:00,85.17,21.76,80.75
2023-09-09 06:00:00+00:00,85.0,21.92,80.0
2023-09-09 07:00:00+00:00,73.21,22.64,80.22
2023-09-09 08:00:00+00:00,57.71,26.3,68.41
2023-09-09 09:00:00+00:00,34.91,28.73,50.56
2023-09-09 10:00:00+00:00,31.73,30.78,46.53
2023-09-09 11:00:00+00:00,24.49,31.41,44.5
2023-09-09 12:00:00+00:00,11.01,31.51,40.14
2023-09-09 13:00:00+00:00,12.62,31.55,41.51
2023-09-09 14:00:00+00:00,8.45,31.38,37.83
2023-09-09 15:00:00+00:00,8.51,31.33,38.37
2023-09-09 16:00:00+00:00,10.65,30.83,43.63
2023-09-09 17:00:00+00:00,14.74,30.21,46.57
2023-09-09 18:00:00+00:00,14.8,29.22,50.23
2023-09-09 19:00:00+00:00,16.5,27.97,54.29
2023-09-09 20:00:00+00:00,23.65,26.65,61.05
2023-09-09 21:00:00+00:00,34.93,25.32,67.9
2023-09-09 22:00:00+00:00,43.2,24.41,72.41
2023-09-09 23:00:00+00:00,47.16,23.71,75.45
