datetime,pm25,temperature,humidity
2023-09-08 00:00:00+00:00,16.84,21.7,71.33
2023-09-08 01:00:00+00:00,17.09,20.9,73.52
2023-09-08 02:00:00+00:00,18.41,20.2,75.33
2023-09-08 03:00:00+00:00,19.14,19.37,76.97
2023-09-08 04:00:00+00:00,20.06,18.74,78.76
2023-09-08 05:00:00+00:00,22.72,18.21,79.87
2023-09-08 06:00:00+00:00,25.69,18.08,80.12
2023-09-08 07:00:00+00:00,26.16,19.38,77.77
2023-09-08 08:00:00+00:00,30.71,20.99,74.17
2023-09-08 09:00:00+00:00,32.79,22.93,70.56
2023-09-08 10:00:00+00:00,32.03,25.51,64.91
2023-09-08 11:00:00+00:00,25.08,28.37,57.2
2023-09-08 12:00:00+00:00,23.35,35.41,41.39
2023-09-08 13:00:00+00:00,15.15,41.94,29.92
2023-09-08 14:00:00+00:00,6.55,47.55,21.27
2023-09-08 15:00:00+00:00,5.88,48.24,20.45
2023-09-08 16:00:00+00:00,5.98,44.12,23.85
2023-09-08 17:00:00+00:00,6.09,38.77,29.71
2023-09-08 18:00:00+00:00,7.27,35.19,36.45
2023-09-08 19:00:00+00:00,16.1,28.35,49.67
2023-09-08 20:00:00+00:00,79.08,24.14,65.18
2023-09-08 21:00:00+00:00,103.26,22.92,71.91
2023-09-08 22:00:00+00:00,118.94,22.0,76.11
2023-09-08 23:00:00+00:00,124.77,21.49,75.87
2023-09-09 00:00:00+00:00,123.44,20.97,78.03
2023-09-09 01:00:00+00:00,124.26,20.49,84.16
2023-09-09 02:00:00+00:00,122.06,20.14,85.76
2023-09-09 03:00:00+00:00,123.16,19.74,84.68
2023-09-09 04:00:00+00:00,130.3,19.4,84.72
2023-09-09 05:00:00+00:00,120.53,19.15,84.87
2023-09-09 06:00:00+00:00,101.35,18.67,83.89
2023-09-09 07:00:00+00:00,84.47,19.21,83.83
2023-09-09 08:00:00+00:00,58.6,20.88,80.26
2023-09-09 09:00:00+00:00,28.71,22.97,70.74
2023-09-09 10:00:00+00:00,14.67,25.51,57.98
2023-09-09 11:00:00+00:00,9.87,28.05,47.69
2023-09-09 12:00:00+00:00,7.93,34.05,36.66
2023-09-09 13:00:00+00:00,7.71,39.98,27.75
2023-09-09 14:00:00+00:00,6.72,44.54,23.51
2023-09-09 15:00:00+00:00,6.45,48.03,20.82
2023-09-09 16:00:00+00:00,6.74,47.26,21.96
2023-09-09 17:00:00+00:00,7.14,43.48,25.77
2023-09-09 18:00:00+00:00,9.17,38.36,34.02
2023-09-09 19:00:00+00:00,14.52,30.29,49.09
2023-09-09 20:00:00+00:00,28.38,26.45,60.84
2023-09-09 21:00:00+00:00,41.65,25.05,66.55
2023-09-09 22:00:00+00:00,51.9,24.05,70.28
2023-09-09 23:00:00+00:00,59.03,23.34,73.89
