datetime,pm25,temperature,humidity
2023-09-08 00:00:00+00:00,11.95,23.02,65.56
2023-09-08 01:00:00+00:00,13.01,22.36,66.55
2023-09-08 02:00:00+00:00,15.49,21.83,68.08
2023-09-08 03:00:00+00:00,15.03,21.23,69.61
2023-09-08 04:00:00+00:00,15.81,20.72,70.27
2023-09-08 05:00:00+00:00,15.65,20.25,71.08
2023-09-08 06:00:00+00:00,19.2,19.82,72.14
2023-09-08 07:00:00+00:00,20.16,19.76,73.39
2023-09-08 08:00:00+00:00,18.7,21.03,73.47
2023-09-08 09:00:00+00:00,15.53,22.92,69.98
2023-09-08 10:00:00+00:00,11.9,25.32,65.86
2023-09-08 11:00:00+00:00,9.44,28.09,57.65
2023-09-08 12:00:00+00:00,8.88,29.67,53.83
2023-09-08 13:00:00+00:00,10.45,30.58,51.65
2023-09-08 14:00:00+00:00,10.59,30.78,51.59
2023-09-08 15:00:00+00:00,9.28,30.97,50.19
2023-09-08 16:00:00+00:00,10.25,31.32,49.41
2023-09-08 17:00:00+00:00,11.0,30.66,52.08
2023-09-08 18:00:00+00:00,10.93,29.86,58.11
2023-09-08 19:00:00+00:00,14.65,28.4,63.1
2023-09-08 20:00:00+00:00,16.69,27.03,66.45
2023-09-08 21:00:00+00:00,17.99,25.9,68.49
2023-09-08 22:00:00+00:00,19.51,24.89,70.03
2023-09-08 23:00:00+00:00,23.64,24.02,71.7
2023-09-09 00:00:00+00:00,26.38,23.34,72.63
2023-09-09 01:00:00+00:00,34.99,22.73,73.03
2023-09-09 02:00:00+00:00,44.57,22.07,73.6
2023-09-09 03:00:00+00:00,66.12,21.56,73.79
2023-09-09 04:00:00+00:00,75.96,20.94,73.95
2023-09-09 05:00:00+00:00,68.2,20.29,74.21
2023-09-09 06:00:00+00:00,75.78,19.85,76.1
2023-09-09 07:00:00+00:00,70.5,19.83,78.84
2023-09-09 08:00:00+00:00,84.98,20.23,82.0
2023-09-09 09:00:00+00:00,93.96,21.3,81.77
2023-09-09 10:00:00+00:00,29.18,23.47,69.83
2023-09-09 11:00:00+00:00,19.2,26.12,62.11
2023-09-09 12:00:00+00:00,20.58,27.62,57.81
2023-09-09 13:00:00+00:00,23.09,28.74,55.38
2023-09-09 14:00:00+00:00,16.7,28.96,53.1
2023-09-09 15:00:00+00:00,16.66,29.38,54.41
2023-09-09 16:00:00+00:00,19.68,30.03,54.31
2023-09-09 17:00:00+00:00,18.02,29.6,54.31
2023-09-09 18:00:00+00:00,18.36,28.7,57.55
2023-09-09 19:00:00+00:00,16.53,27.56,62.43
2023-09-09 20:00:00+00:00,17.96,26.43,66.49
2023-09-09 21:00:00+00:00,19.25,25.46,68.8
2023-09-09 22:00:00+00:00,20.63,24.66,70.34
2023-09-09 23:00:00+00:00,24.46,24.0,71.44
