datetime,pm25,temperature,humidity
2023-09-08 00:00:00+00:00,10.02,23.48,67.17
2023-09-08 01:00:00+00:00,10.77,22.95,68.57
2023-09-08 02:00:00+00:00,12.48,22.56,69.22
2023-09-08 03:00:00+00:00,16.62,21.68,70.41
2023-09-08 04:00:00+00:00,17.69,21.29,70.97
2023-09-08 05:00:00+00:00,18.21,20.97,72.57
2023-09-08 06:00:00+00:00,22.15,20.54,74.32
2023-09-08 07:00:00+00:00,25.29,20.97,73.52
2023-09-08 08:00:00+00:00,25.53,22.38,70.7
2023-09-08 09:00:00+00:00,29.05,23.86,67.14
2023-09-08 10:00:00+00:00,34.83,25.29,64.27
2023-09-08 11:00:00+00:00,28.77,26.89,60.47
2023-09-08 12:00:00+00:00,24.4,28.35,56.46
2023-09-08 13:00:00+00:00,19.99,30.31,49.89
2023-09-08 14:00:00+00:00,16.81,32.8,44.45
2023-09-08 15:00:00+00:00,10.15,35.12,37.88
2023-09-08 16:00:00+00:00,6.99,35.06,36.16
2023-09-08 17:00:00+00:00,7.41,34.22,38.75
2023-09-08 18:00:00+00:00,9.17,31.73,47.53
2023-09-08 19:00:00+00:00,16.21,28.43,53.17
2023-09-08 20:00:00+00:00,17.85,26.49,59.53
2023-09-08 21:00:00+00:00,33.74,24.78,63.0
2023-09-08 22:00:00+00:00,54.76,23.6,66.83
2023-09-08 23:00:00+00:00,65.16,23.22,69.31
2023-09-09 00:00:00+00:00,67.78,22.92,70.82
2023-09-09 01:00:00+00:00,110.84,21.89,75.44
2023-09-09 02:00:00+00:00,138.34,20.89,82.75
2023-09-09 03:00:00+00:00,145.68,20.47,86.21
2023-09-09 04:00:00+00:00,155.15,20.12,87.09
2023-09-09 05:00:00+00:00,153.78,19.85,88.03
2023-09-09 06:00:00+00:00,141.41,19.73,88.57
2023-09-09 07:00:00+00:00,145.83,20.26,87.0
2023-09-09 08:00:00+00:00,122.5,21.39,82.39
2023-09-09 09:00:00+00:00,71.49,22.65,76.15
2023-09-09 10:00:00+00:00,36.24,24.48,66.59
2023-09-09 11:00:00+00:00,22.52,25.67,59.21
2023-09-09 12:00:00+00:00,13.79,26.95,53.38
2023-09-09 13:00:00+00:00,12.51,29.43,47.39
2023-09-09 14:00:00+00:00,11.17,32.46,41.1
2023-09-09 15:00:00+00:00,8.59,37.45,33.58
2023-09-09 16:00:00+00:00,7.45,38.3,32.92
2023-09-09 17:00:00+00:00,8.76,35.65,38.67
2023-09-09 18:00:00+00:00,15.31,32.56,47.9
2023-09-09 19:00:00+00:00,21.26,28.45,58.73
2023-09-09 20:00:00+00:00,22.04,26.8,61.71
2023-09-09 21:00:00+00:00,22.13,25.81,65.13
2023-09-09 22:00:00+00:00,30.39,24.8,71.39
2023-09-09 23:00:00+00:00,36.8,24.12,74.04
