datetime,pm25,temperature,humidity
2023-09-08 00:00:00+00:00,11.81,23.09,65.03
2023-09-08 01:00:00+00:00,11.53,22.62,65.65
2023-09-08 02:00:00+00:00,12.8,21.93,67.04
2023-09-08 03:00:00+00:00,15.05,21.15,68.93
2023-09-08 04:00:00+00:00,16.42,20.62,70.07
2023-09-08 05:00:00+00:00,16.49,20.16,70.99
2023-09-08 06:00:00+00:00,19.32,19.75,72.17
2023-09-08 07:00:00+00:00,23.25,20.03,73.91
2023-09-08 08:00:00+00:00,24.84,21.75,70.48
2023-09-08 09:00:00+00:00,27.12,24.26,65.54
2023-09-08 10:00:00+00:00,28.18,26.69,61.8
2023-09-08 11:00:00+00:00,22.85,28.52,56.12
2023-09-08 12:00:00+00:00,19.84,29.92,53.89
2023-09-08 13:00:00+00:00,12.11,30.51,51.57
2023-09-08 14:00:00+00:00,10.18,31.05,49.65
2023-09-08 15:00:00+00:00,7.85,31.5,50.56
2023-09-08 16:00:00+00:00,6.38,31.22,49.41
2023-09-08 17:00:00+00:00,6.5,30.43,51.11
2023-09-08 18:00:00+00:00,9.51,29.29,52.53
2023-09-08 19:00:00+00:00,56.49,27.69,62.0
2023-09-08 20:00:00+00:00,73.06,26.34,65.43
2023-09-08 21:00:00+00:00,80.89,25.56,66.25
2023-09-08 22:00:00+00:00,95.54,24.54,68.35
2023-09-08 23:00:00+00:00,97.95,23.8,70.32
2023-09-09 00:00:00+00:00,76.61,23.11,70.98
2023-09-09 01:00:00+00:00,92.36,22.73,73.39
2023-09-09 02:00:00+00:00,90.5,22.46,74.91
2023-09-09 03:00:00+00:00,86.23,21.95,74.8
2023-09-09 04:00:00+00:00,84.91,21.26,73.03
2023-09-09 05:00:00+00:00,81.85,20.55,73.17
2023-09-09 06:00:00+00:00,66.71,20.16,74.63
2023-09-09 07:00:00+00:00,63.11,20.38,77.47
2023-09-09 08:00:00+00:00,47.35,21.82,72.82
2023-09-09 09:00:00+00:00,25.08,23.84,68.45
2023-09-09 10:00:00+00:00,11.51,26.0,59.1
2023-09-09 11:00:00+00:00,8.23,27.86,51.63
2023-09-09 12:00:00+00:00,8.47,28.89,49.65
2023-09-09 13:00:00+00:00,8.3,29.65,52.18
2023-09-09 14:00:00+00:00,8.88,30.36,51.21
2023-09-09 15:00:00+00:00,9.39,30.44,51.11
2023-09-09 16:00:00+00:00,9.35,30.53,51.01
2023-09-09 17:00:00+00:00,9.41,30.55,52.61
2023-09-09 18:00:00+00:00,11.79,28.98,53.19
2023-09-09 19:00:00+00:00,16.18,28.25,57.71
2023-09-09 20:00:00+00:00,22.75,27.2,61.21
2023-09-09 21:00:00+00:00,33.29,26.23,63.36
2023-09-09 22:00:00+00:00,31.83,25.55,65.03
2023-09-09 23:00:00+00:00,28.85,24.82,66.85
