datetime,pm25,temperature,humidity
2023-09-08 00:00:00+00:00,10.72,21.08,66.28
2023-09-08 01:00:00+00:00,10.11,20.82,67.36
2023-09-08 02:00:00+00:00,10.55,20.39,67.98
2023-09-08 03:00:00+00:00,9.27,19.36,68.36
2023-09-08 04:00:00+00:00,10.33,18.46,69.79
2023-09-08 05:00:00+00:00,10.26,17.9,70.65
2023-09-08 06:00:00+00:00,9.76,18.16,71.26
2023-09-08 07:00:00+00:00,18.13,20.87,70.58
2023-09-08 08:00:00+00:00,21.28,24.71,64.57
2023-09-08 09:00:00+00:00,19.92,29.63,54.76
2023-09-08 10:00:00+00:00,13.29,37.59,43.1
2023-09-08 11:00:00+00:00,6.8,50.5,24.95
2023-09-08 12:00:00+00:00,4.79,51.43,22.21
2023-09-08 13:00:00+00:00,8.45,44.3,28.4
2023-09-08 14:00:00+00:00,7.56,38.73,32.07
2023-09-08 15:00:00+00:00,5.56,34.86,35.73
2023-09-08 16:00:00+00:00,6.99,32.89,39.65
2023-09-08 17:00:00+00:00,6.62,30.96,42.85
2023-09-08 18:00:00+00:00,5.95,29.0,46.74
2023-09-08 19:00:00+00:00,6.89,26.57,50.94
2023-09-08 20:00:00+00:00,20.2,24.31,55.48
2023-09-08 21:00:00+00:00,40.81,22.72,59.58
2023-09-08 22:00:00+00:00,52.1,21.67,62.9
2023-09-08 23:00:00+00:00,43.03,21.0,64.18
2023-09-09 00:00:00+00:00,36.3,20.29,65.14
2023-09-09 01:00:00+00:00,30.38,19.74,66.11
2023-09-09 02:00:00+00:00,26.09,19.27,67.08
2023-09-09 03:00:00+00:00,36.51,18.97,68.27
2023-09-09 04:00:00+00:00,42.98,18.6,69.26
2023-09-09 05:00:00+00:00,32.31,18.05,70.0
2023-09-09 06:00:00+00:00,29.58,17.97,70.89
2023-09-09 07:00:00+00:00,46.02,20.71,71.51
2023-09-09 08:00:00+00:00,48.6,28.35,59.19
2023-09-09 09:00:00+00:00,11.68,39.81,37.54
2023-09-09 10:00:00+00:00,3.3,50.65,21.97
2023-09-09 11:00:00+00:00,3.4,53.88,18.95
2023-09-09 12:00:00+00:00,3.32,53.24,17.81
2023-09-09 13:00:00+00:00,3.78,48.66,20.61
2023-09-09 14:00:00+00:00,5.66,39.07,28.54
2023-09-09 15:00:00+00:00,7.5,34.3,35.3
2023-09-09 16:00:00+00:00,8.19,32.44,38.92
2023-09-09 17:00:00+00:00,9.02,30.76,42.3
2023-09-09 18:00:00+00:00,8.64,28.88,45.69
2023-09-09 19:00:00+00:00,11.7,26.7,50.21
2023-09-09 20:00:00+00:00,15.9,24.93,54.65
2023-09-09 21:00:00+00:00,18.47,23.88,58.38
2023-09-09 22:00:00+00:00,20.79,23.08,61.16
2023-09-09 23:00:00+00:00,27.58,22.51,64.18
