datetime,pm25,temperature,humidity
2023-09-08 00:00:00+00:00,14.3,22.44,69.18
2023-09-08 01:00:00+00:00,13.98,21.9,69.2
2023-09-08 02:00:00+00:00,15.12,21.37,70.34
2023-09-08 03:00:00+00:00,17.67,20.78,72.38
2023-09-08 04:00:00+00:00,19.55,20.41,72.76
2023-09-08 05:00:00+00:00,20.59,20.03,73.33
2023-09-08 06:00:00+00:00,22.8,20.18,72.67
2023-09-08 07:00:00+00:00,23.23,22.18,67.87
2023-09-08 08:00:00+00:00,24.76,24.65,62.2
2023-09-08 09:00:00+00:00,25.51,26.32,59.5
2023-09-08 10:00:00+00:00,33.9,27.61,57.42
2023-09-08 11:00:00+00:00,23.7,28.82,55.33
2023-09-08 12:00:00+00:00,24.52,30.17,51.84
2023-09-08 13:00:00+00:00,16.89,30.9,48.32
2023-09-08 14:00:00+00:00,10.52,31.3,43.95
2023-09-08 15:00:00+00:00,8.14,31.71,43.18
2023-09-08 16:00:00+00:00,6.27,31.86,41.9
2023-09-08 17:00:00+00:00,6.27,32.1,41.88
2023-09-08 18:00:00+00:00,8.6,30.54,46.11
2023-09-08 19:00:00+00:00,20.71,28.23,51.4
2023-09-08 20:00:00+00:00,78.79,25.82,63.65
2023-09-08 21:00:00+00:00,88.63,23.93,69.49
2023-09-08 22:00:00+00:00,98.12,23.02,73.11
2023-09-08 23:00:00+00:00,103.45,22.54,73.22
2023-09-09 00:00:00+00:00,90.94,22.11,73.4
2023-09-09 01:00:00+00:00,90.5,21.79,77.82
2023-09-09 02:00:00+00:00,94.15,21.52,80.34
2023-09-09 03:00:00+00:00,98.34,21.06,81.05
2023-09-09 04:00:00+00:00,106.28,20.7,81.26
2023-09-09 05:00:00+00:00,105.77,20.14,80.51
2023-09-09 06:00:00+00:00,109.61,19.95,79.8
2023-09-09 07:00:00+00:00,85.88,21.65,78.0
2023-09-09 08:00:00+00:00,53.59,24.4,71.09
2023-09-09 09:00:00+00:00,25.12,26.54,57.55
2023-09-09 10:00:00+00:00,14.06,27.59,50.45
2023-09-09 11:00:00+00:00,9.09,28.29,45.75
2023-09-09 12:00:00+00:00,10.43,29.29,44.43
2023-09-09 13:00:00+00:00,11.11,30.64,42.47
2023-09-09 14:00:00+00:00,10.94,30.8,42.52
2023-09-09 15:00:00+00:00,11.34,31.52,42.37
2023-09-09 16:00:00+00:00,10.91,31.38,42.76
2023-09-09 17:00:00+00:00,10.56,30.99,44.51
2023-09-09 18:00:00+00:00,11.48,30.17,47.85
2023-09-09 19:00:00+00:00,16.72,28.23,54.4
2023-09-09 20:00:00+00:00,30.46,27.03,60.2
2023-09-09 21:00:00+00:00,37.09,26.06,63.68
2023-09-09 22:00:00+00:00,42.95,25.24,66.37
2023-09-09 23:00:00+00:00,48.04,24.58,69.39
