datetime,pm25,temperature,humidity
2023-09-08 00:00:00+00:00,12.99,24.68,59.2
2023-09-08 01:00:00+00:00,12.93,24.42,58.7
2023-09-08 02:00:00+00:00,15.66,23.68,61.31
2023-09-08 03:00:00+00:00,18.45,22.89,63.86
2023-09-08 04:00:00+00:00,20.4,22.16,66.6
2023-09-08 05:00:00+00:00,23.35,21.69,68.08
2023-09-08 06:00:00+00:00,25.44,21.46,68.69
2023-09-08 07:00:00+00:00,27.37,22.38,65.98
2023-09-08 08:00:00+00:00,28.49,24.2,62.07
2023-09-08 09:00:00+00:00,31.35,25.94,59.13
2023-09-08 10:00:00+00:00,34.44,27.69,56.12
2023-09-08 11:00:00+00:00,27.39,29.22,51.5
2023-09-08 12:00:00+00:00,24.11,30.4,49.55
2023-09-08 13:00:00+00:00,14.16,31.15,45.32
2023-09-08 14:00:00+00:00,11.98,31.65,42.65
2023-09-08 15:00:00+00:00,8.49,31.82,40.96
2023-09-08 16:00:00+00:00,6.91,33.3,37.27
2023-09-08 17:00:00+00:00,6.6,36.0,33.32
2023-09-08 18:00:00+00:00,10.55,32.55,41.27
2023-09-08 19:00:00+00:00,77.53,26.37,66.31
2023-09-08 20:00:00+00:00,103.22,24.67,71.58
2023-09-08 21:00:00+00:00,107.63,24.42,70.6
2023-09-08 22:00:00+00:00,115.59,24.24,69.87
2023-09-08 23:00:00+00:00,117.83,23.68,71.52
2023-09-09 00:00:00+00:00,110.01,22.84,73.84
2023-09-09 01:00:00+00:00,117.35,22.54,77.47
2023-09-09 02:00:00+00:00,120.54,22.5,77.56
2023-09-09 03:00:00+00:00,115.82,22.09,78.1
2023-09-09 04:00:00+00:00,132.41,21.83,78.43
2023-09-09 05:00:00+00:00,123.4,21.2,77.73
2023-09-09 06:00:00+00:00,92.1,20.76,77.23
2023-09-09 07:00:00+00:00,86.65,21.63,77.12
2023-09-09 08:00:00+00:00,65.25,23.7,70.98
2023-09-09 09:00:00+00:00,33.54,25.36,61.58
2023-09-09 10:00:00+00:00,14.39,27.1,52.1
2023-09-09 11:00:00+00:00,9.59,28.33,44.48
2023-09-09 12:00:00+00:00,10.63,29.17,43.21
2023-09-09 13:00:00+00:00,9.96,30.05,42.33
2023-09-09 14:00:00+00:00,10.54,30.34,42.89
2023-09-09 15:00:00+00:00,11.03,31.18,42.5
2023-09-09 16:00:00+00:00,10.25,32.95,39.44
2023-09-09 17:00:00+00:00,8.9,37.04,32.51
2023-09-09 18:00:00+00:00,11.45,35.29,36.42
2023-09-09 19:00:00+00:00,21.08,29.14,52.52
2023-09-09 20:00:00+00:00,33.31,27.95,56.23
2023-09-09 21:00:00+00:00,39.78,27.21,58.5
2023-09-09 22:00:00+00:00,37.03,26.5,60.29
2023-09-09 23:00:00+00:00,37.53,25.81,63.75
