datetime,pm25,temperature,humidity
2023-09-08 00:00:00+00:00,16.86,21.15,74.18
2023-09-08 01:00:00+00:00,16.01,20.68,74.76
2023-09-08 02:00:00+00:00,17.71,20.1,76.39
2023-09-08 03:00:00+00:00,21.39,19.0,79.05
2023-09-08 04:00:00+00:00,26.78,18.26,82.15
2023-09-08 05:00:00+00:00,29.93,17.97,82.95
2023-09-08 06:00:00+00:00,30.41,18.06,81.19
2023-09-08 07:00:00+00:00,24.55,26.72,57.62
2023-09-08 08:00:00+00:00,20.56,36.51,34.91
2023-09-08 09:00:00+00:00,19.49,42.07,27.68
2023-09-08 10:00:00+00:00,17.28,46.04,23.77
2023-09-08 11:00:00+00:00,15.26,47.98,22.25
2023-09-08 12:00:00+00:00,18.66,44.97,24.38
2023-09-08 13:00:00+00:00,16.19,36.17,34.42
2023-09-08 14:00:00+00:00,10.19,33.35,36.76
2023-09-08 15:00:00+00:00,9.04,32.17,39.37
2023-09-08 16:00:00+00:00,8.83,31.47,40.56
2023-09-08 17:00:00+00:00,7.92,30.42,43.07
2023-09-08 18:00:00+00:00,10.12,28.73,47.32
2023-09-08 19:00:00+00:00,27.99,26.26,53.28
2023-09-08 20:00:00+00:00,98.85,23.87,68.48
2023-09-08 21:00:00+00:00,114.98,22.37,74.58
2023-09-08 22:00:00+00:00,147.06,21.53,78.99
2023-09-08 23:00:00+00:00,162.91,20.78,79.46
2023-09-09 00:00:00+00:00,152.54,20.1,82.04
2023-09-09 01:00:00+00:00,177.46,19.77,85.44
2023-09-09 02:00:00+00:00,174.48,19.58,87.94
2023-09-09 03:00:00+00:00,178.93,19.39,88.21
2023-09-09 04:00:00+00:00,183.74,19.05,88.33
2023-09-09 05:00:00+00:00,182.48,18.39,88.32
2023-09-09 06:00:00+00:00,155.11,18.21,87.63
2023-09-09 07:00:00+00:00,107.08,25.61,71.54
2023-09-09 08:00:00+00:00,30.98,35.78,40.65
2023-09-09 09:00:00+00:00,15.34,41.23,27.41
2023-09-09 10:00:00+00:00,9.08,44.53,22.48
2023-09-09 11:00:00+00:00,7.84,45.69,19.96
2023-09-09 12:00:00+00:00,7.01,42.83,22.06
2023-09-09 13:00:00+00:00,8.78,34.6,32.09
2023-09-09 14:00:00+00:00,10.15,31.9,37.4
2023-09-09 15:00:00+00:00,11.06,31.01,40.39
2023-09-09 16:00:00+00:00,11.9,30.43,42.68
2023-09-09 17:00:00+00:00,15.16,29.41,46.2
2023-09-09 18:00:00+00:00,14.97,28.22,50.58
2023-09-09 19:00:00+00:00,18.74,26.46,56.45
2023-09-09 20:00:00+00:00,29.12,24.94,62.61
2023-09-09 21:00:00+00:00,44.31,23.98,69.21
2023-09-09 22:00:00+00:00,57.8,23.1,73.1
2023-09-09 23:00:00+00:00,68.06,22.44,76.14
