datetime,pm25,temperature,humidity
2023-01-01 00:00:00+00:00,100.96,14.96,70.36
2023-01-01 01:00:00+00:00,32.45,14.64,72.23
2023-01-01 03:00:00+00:00,6.37,14.41,72.01
2023-01-01 04:00:00+00:00,5.05,14.09,73.95
2023-01-01 05:00:00+00:00,4.49,13.05,73.85
2023-01-01 06:00:00+00:00,7.66,12.49,75.9
2023-01-01 07:00:00+00:00,8.9,12.28,77.45
2023-01-01 08:00:00+00:00,9.47,12.05,77.71
2023-01-01 09:00:00+00:00,8.97,11.89,77.26
2023-01-01 10:00:00+00:00,7.2,12.17,74.71
2023-01-01 11:00:00+00:00,6.6,12.52,73.61
2023-01-01 12:00:00+00:00,6.02,12.96,73.36
2023-01-01 13:00:00+00:00,6.21,13.01,72.27
2023-01-01 14:00:00+00:00,7.34,12.75,72.28
2023-01-01 15:00:00+00:00,6.11,12.62,73.15
2023-01-01 16:00:00+00:00,5.57,12.41,76.42
2023-01-01 17:00:00+00:00,7.12,12.16,78.45
2023-01-01 18:00:00+00:00,7.73,12.14,79.01
2023-01-01 19:00:00+00:00,7.83,12.09,78.57
2023-01-01 20:00:00+00:00,5.36,11.55,82.57
2023-01-01 21:00:00+00:00,9.96,11.37,87.36
2023-01-01 22:00:00+00:00,9.55,11.49,87.96
2023-01-01 23:00:00+00:00,13.12,11.46,88.76
2023-01-02 00:00:00+00:00,12.55,11.42,89.41
2023-01-02 01:00:00+00:00,19.27,11.5,89.43
2023-01-02 02:00:00+00:00,19.24,11.64,90.2
2023-01-02 03:00:00+00:00,22.71,11.71,90.69
2023-01-02 04:00:00+00:00,21.98,11.79,90.79
2023-01-02 05:00:00+00:00,9.08,11.67,90.22
2023-01-02 06:00:00+00:00,3.79,10.8,88.24
2023-01-02 07:00:00+00:00,1.97,10.06,88.78
2023-01-02 08:00:00+00:00,2.98,9.82,89.1
2023-01-02 09:00:00+00:00,2.04,9.61,88.77
2023-01-02 10:00:00+00:00,2.72,9.47,87.45
