datetime,pm25,temperature,humidity
2023-01-01 00:00:00+00:00,287.4,15.12,66.91
2023-01-01 01:00:00+00:00,21.17,15.0,68.1
2023-01-01 03:00:00+00:00,5.96,14.9,67.76
2023-01-01 04:00:00+00:00,5.48,14.16,71.09
2023-01-01 05:00:00+00:00,4.79,12.99,72.14
2023-01-01 06:00:00+00:00,7.6,12.45,74.5
2023-01-01 07:00:00+00:00,7.91,12.31,75.89
2023-01-01 08:00:00+00:00,8.86,12.08,76.28
2023-01-01 09:00:00+00:00,8.82,11.86,75.59
2023-01-01 10:00:00+00:00,6.65,12.18,73.21
2023-01-01 11:00:00+00:00,6.09,12.55,71.79
2023-01-01 12:00:00+00:00,6.01,13.05,71.42
2023-01-01 13:00:00+00:00,6.0,13.03,70.38
2023-01-01 14:00:00+00:00,7.34,12.75,70.52
2023-01-01 15:00:00+00:00,6.02,12.76,70.84
2023-01-01 16:00:00+00:00,5.91,12.61,74.15
2023-01-01 17:00:00+00:00,7.41,12.51,76.31
2023-01-01 18:00:00+00:00,8.28,12.53,76.47
2023-01-01 19:00:00+00:00,9.07,12.49,76.26
2023-01-01 20:00:00+00:00,6.14,11.71,81.5
2023-01-01 21:00:00+00:00,11.04,11.84,85.44
2023-01-01 22:00:00+00:00,10.06,11.88,85.99
2023-01-01 23:00:00+00:00,12.95,11.9,87.03
2023-01-02 00:00:00+00:00,12.73,11.54,89.19
2023-01-02 01:00:00+00:00,19.11,11.81,88.17
2023-01-02 02:00:00+00:00,19.3,11.64,89.98
2023-01-02 03:00:00+00:00,21.48,11.69,90.99
2023-01-02 04:00:00+00:00,23.33,11.71,91.46
2023-01-02 05:00:00+00:00,8.0,11.27,90.76
2023-01-02 06:00:00+00:00,3.62,9.98,89.96
2023-01-02 07:00:00+00:00,1.45,9.4,90.16
2023-01-02 08:00:00+00:00,2.69,9.4,89.43
2023-01-02 09:00:00+00:00,2.06,9.35,88.17
2023-01-02 10:00:00+00:00,2.14,9.35,85.34
2023-01-02 11:00:00+00:00,3.3,9.63,85.81
2023-01-02 12:00:00+00:00,4.0,10.09,85.0
2023-01-02 13:00:00+00:00,3.37,10.0,86.77
2023-01-02 14:00:00+00:00,4.19,9.71,85.88
2023-01-02 15:00:00+00:00,3.22,9.32,82.43
2023-01-02 16:00:00+00:00,3.74,8.99,81.37
2023-01-02 17:00:00+00:00,6.46,8.35,81.07
2023-01-02 18:00:00+00:00,4.63,7.9,80.02
2023-01-02 19:00:00+00:00,6.8,7.74,79.63
2023-01-02 20:00:00+00:00,7.43,7.44,78.53
2023-01-02 21:00:00+00:00,7.94,7.17,78.64
2023-01-02 22:00:00+00:00,3.32,6.71,76.42
2023-01-02 23:00:00+00:00,2.56,6.46,75.14
2023-01-03 00:00:00+00:00,3.76,6.01,75.38
2023-01-03 01:00:00+00:00,2.83,5.87,75.45
2023-01-03 02:00:00+00:00,3.57,5.83,76.24
2023-01-03 03:00:00+00:00,4.71,5.63,77.29
2023-01-03 04:00:00+00:00,6.07,5.76,77.74
2023-01-03 05:00:00+00:00,10.09,5.95,79.03
2023-01-03 06:00:00+00:00,19.97,5.91,81.73
2023-01-03 07:00:00+00:00,32.72,5.83,83.12
2023-01-03 08:00:00+00:00,33.88,6.09,83.57
2023-01-03 09:00:00+00:00,21.78,6.52,82.8
2023-01-03 10:00:00+00:00,34.63,6.77,86.04
2023-01-03 11:00:00+00:00,42.63,7.13,87.75
2023-01-03 12:00:00+00:00,42.19,7.7,88.14
2023-01-03 13:00:00+00:00,38.7,8.21,87.13
2023-01-03 14:00:00+00:00,27.33,8.71,85.23
2023-01-03 15:00:00+00:00,19.52,8.93,83.69
2023-01-03 16:00:00+00:00,16.19,8.88,83.78
2023-01-03 17:00:00+00:00,15.95,8.96,83.38
2023-01-03 18:00:00+00:00,15.79,8.87,83.85
2023-01-03 19:00:00+00:00,14.29,8.91,84.21
2023-01-03 20:00:00+00:00,12.34,9.09,83.39
2023-01-03 21:00:00+00:00,9.82,9.24,82.44
2023-01-03 22:00:00+00:00,7.81,9.4,83.02
2023-01-03 23:00:00+00:00,6.55,9.62,83.36
2023-01-04 00:00:00+00:00,7.93,9.31,88.76
2023-01-04 01:00:00+00:00,5.07,9.37,90.7
2023-01-04 03:00:00+00:00,6.01,11.0,90.35
2023-01-04 04:00:00+00:00,4.72,11.51,89.48
2023-01-04 05:00:00+00:00,5.18,11.63,89.75
2023-01-04 07:00:00+00:00,4.48,11.77,89.81
2023-01-04 08:00:00+00:00,5.98,11.54,90.97
2023-01-04 09:00:00+00:00,4.96,11.33,91.86
2023-01-04 10:00:00+00:00,13.38,11.61,91.26
2023-01-04 11:00:00+00:00,9.43,11.89,90.25
2023-01-04 12:00:00+00:00,5.79,11.75,91.34
2023-01-04 13:00:00+00:00,9.39,11.98,89.0
2023-01-04 14:00:00+00:00,7.45,12.14,87.16
2023-01-04 15:00:00+00:00,7.34,12.15,85.65
2023-01-04 16:00:00+00:00,8.62,12.23,83.98
2023-01-04 17:00:00+00:00,12.45,11.91,84.23
2023-01-04 18:00:00+00:00,12.99,11.7,82.71
2023-01-04 19:00:00+00:00,16.61,11.53,84.21
2023-01-04 20:00:00+00:00,14.28,11.38,84.31
2023-01-04 21:00:00+00:00,14.51,11.31,83.57
2023-01-04 22:00:00+00:00,15.1,11.14,83.22
2023-01-04 23:00:00+00:00,14.08,11.23,81.71
2023-01-05 00:00:00+00:00,13.93,10.87,82.38
2023-01-05 01:00:00+00:00,12.96,10.64,81.96
2023-01-05 02:00:00+00:00,12.52,10.6,82.37
2023-01-05 03:00:00+00:00,12.79,10.79,82.42
2023-01-05 04:00:00+00:00,12.42,10.71,83.13
2023-01-05 05:00:00+00:00,12.07,10.67,83.71
2023-01-05 06:00:00+00:00,12.82,10.62,84.36
2023-01-05 07:00:00+00:00,11.76,10.62,84.1
2023-01-05 08:00:00+00:00,9.23,10.58,83.13
2023-01-05 09:00:00+00:00,10.19,10.56,83.79
2023-01-05 10:00:00+00:00,11.24,10.78,83.48
2023-01-05 11:00:00+00:00,9.66,10.94,82.31
2023-01-05 12:00:00+00:00,10.72,11.16,81.87
2023-01-05 13:00:00+00:00,11.25,11.6,80.26
2023-01-05 14:00:00+00:00,13.03,11.43,81.97
2023-01-05 15:00:00+00:00,13.34,11.19,83.6
2023-01-05 16:00:00+00:00,10.67,10.66,87.62
2023-01-05 17:00:00+00:00,11.05,10.49,89.0
2023-01-05 18:00:00+00:00,16.24,10.64,90.94
2023-01-05 19:00:00+00:00,24.8,10.88,91.36
2023-01-05 20:00:00+00:00,13.11,11.16,90.33
2023-01-05 21:00:00+00:00,10.15,11.32,88.38
2023-01-05 22:00:00+00:00,8.1,11.41,87.98
2023-01-05 23:00:00+00:00,5.67,11.4,86.85
2023-01-06 00:00:00+00:00,4.53,11.2,85.36
2023-01-06 01:00:00+00:00,3.58,11.16,84.17
2023-01-06 02:00:00+00:00,2.72,11.3,82.95
2023-01-06 03:00:00+00:00,6.82,11.16,84.04
2023-01-06 04:00:00+00:00,4.15,11.12,82.17
2023-01-06 05:00:00+00:00,3.24,11.14,82.3
2023-01-06 06:00:00+00:00,3.56,10.96,86.69
2023-01-06 07:00:00+00:00,4.0,10.62,88.81
2023-01-06 08:00:00+00:00,5.42,10.0,85.44
2023-01-06 09:00:00+00:00,4.44,9.48,83.48
2023-01-06 10:00:00+00:00,3.4,9.78,82.27
2023-01-06 11:00:00+00:00,3.51,10.2,79.17
2023-01-06 12:00:00+00:00,4.28,10.35,78.15
2023-01-06 13:00:00+00:00,3.42,10.27,78.64
2023-01-06 14:00:00+00:00,3.31,10.27,78.07
2023-01-06 15:00:00+00:00,2.7,10.11,76.97
2023-01-06 16:00:00+00:00,2.8,9.91,79.0
2023-01-06 17:00:00+00:00,3.08,9.62,80.24
2023-01-06 18:00:00+00:00,7.12,9.63,79.61
2023-01-06 19:00:00+00:00,9.13,9.73,81.1
2023-01-06 20:00:00+00:00,15.43,9.86,85.38
2023-01-06 21:00:00+00:00,29.5,10.33,89.3
2023-01-06 22:00:00+00:00,17.82,11.24,90.32
