datetime,pm25,temperature,humidity
2023-01-01 00:00:00+00:00,69.26,14.76,67.77
2023-01-01 01:00:00+00:00,31.88,15.11,67.22
2023-01-01 03:00:00+00:00,5.91,14.95,67.04
2023-01-01 04:00:00+00:00,4.45,14.14,71.37
2023-01-01 05:00:00+00:00,4.06,13.0,71.6
2023-01-01 06:00:00+00:00,6.71,12.45,73.88
2023-01-01 07:00:00+00:00,8.13,12.26,75.77
2023-01-01 08:00:00+00:00,7.96,12.08,76.11
2023-01-01 09:00:00+00:00,9.32,11.94,75.08
2023-01-01 10:00:00+00:00,6.51,12.28,72.32
2023-01-01 11:00:00+00:00,5.79,12.81,70.08
2023-01-01 12:00:00+00:00,5.76,13.25,70.03
2023-01-01 13:00:00+00:00,5.65,13.07,69.71
2023-01-01 14:00:00+00:00,6.3,12.7,70.21
2023-01-01 15:00:00+00:00,6.48,12.73,70.53
2023-01-01 16:00:00+00:00,5.43,12.46,75.03
2023-01-01 17:00:00+00:00,6.69,12.24,77.07
2023-01-01 18:00:00+00:00,7.66,12.3,77.04
2023-01-01 19:00:00+00:00,7.43,12.23,76.53
2023-01-01 20:00:00+00:00,6.54,11.23,82.89
2023-01-01 21:00:00+00:00,11.5,11.12,89.33
2023-01-01 22:00:00+00:00,9.97,11.1,90.29
2023-01-01 23:00:00+00:00,14.85,11.11,90.74
2023-01-02 00:00:00+00:00,15.32,11.04,91.85
2023-01-02 01:00:00+00:00,22.49,11.25,90.94
2023-01-02 02:00:00+00:00,21.02,11.39,91.95
2023-01-02 03:00:00+00:00,24.96,11.48,92.78
2023-01-02 04:00:00+00:00,24.51,11.48,93.12
2023-01-02 05:00:00+00:00,9.42,11.13,92.33
2023-01-02 06:00:00+00:00,4.13,9.81,91.18
2023-01-02 07:00:00+00:00,1.59,9.18,91.16
2023-01-02 08:00:00+00:00,2.6,9.03,91.29
2023-01-02 09:00:00+00:00,2.52,9.07,89.12
2023-01-02 10:00:00+00:00,2.87,9.12,86.11
2023-01-02 11:00:00+00:00,4.92,9.62,85.91
2023-01-02 12:00:00+00:00,3.48,10.17,83.99
2023-01-02 13:00:00+00:00,3.52,10.1,84.45
2023-01-02 14:00:00+00:00,3.76,9.56,85.65
2023-01-02 15:00:00+00:00,3.1,9.13,82.58
2023-01-02 16:00:00+00:00,3.24,8.71,81.66
2023-01-02 17:00:00+00:00,7.41,7.93,83.48
2023-01-02 18:00:00+00:00,6.74,7.41,82.22
2023-01-02 19:00:00+00:00,8.04,7.16,83.26
2023-01-02 20:00:00+00:00,7.12,6.93,81.75
2023-01-02 21:00:00+00:00,7.34,6.76,80.55
2023-01-02 22:00:00+00:00,7.51,6.34,80.07
2023-01-02 23:00:00+00:00,4.34,5.96,77.89
2023-01-03 00:00:00+00:00,3.31,5.88,76.54
2023-01-03 01:00:00+00:00,3.98,5.71,77.32
2023-01-03 02:00:00+00:00,6.04,5.76,77.79
2023-01-03 03:00:00+00:00,5.25,5.86,77.38
2023-01-03 04:00:00+00:00,8.44,5.28,81.28
2023-01-03 05:00:00+00:00,13.74,5.22,83.68
2023-01-03 06:00:00+00:00,29.11,4.78,87.97
2023-01-03 07:00:00+00:00,40.59,4.52,89.9
2023-01-03 08:00:00+00:00,42.98,5.24,87.0
2023-01-03 09:00:00+00:00,23.08,6.02,85.67
2023-01-03 10:00:00+00:00,37.0,6.39,88.81
2023-01-03 11:00:00+00:00,43.63,6.93,89.49
2023-01-03 12:00:00+00:00,44.26,7.72,88.86
2023-01-03 13:00:00+00:00,37.91,8.29,87.11
2023-01-03 14:00:00+00:00,28.48,8.74,85.14
2023-01-03 15:00:00+00:00,19.86,9.01,83.39
2023-01-03 16:00:00+00:00,14.38,8.9,83.96
2023-01-03 17:00:00+00:00,15.03,8.91,83.78
2023-01-03 18:00:00+00:00,13.29,8.67,84.51
2023-01-03 19:00:00+00:00,12.48,8.75,84.41
2023-01-03 20:00:00+00:00,11.04,9.09,83.31
2023-01-03 21:00:00+00:00,9.26,9.34,82.14
2023-01-03 22:00:00+00:00,7.44,9.57,81.92
2023-01-03 23:00:00+00:00,6.24,9.77,82.35
2023-01-04 00:00:00+00:00,9.04,9.27,89.35
2023-01-04 01:00:00+00:00,6.47,9.25,92.07
2023-01-04 03:00:00+00:00,6.83,11.01,90.47
2023-01-04 04:00:00+00:00,3.56,11.79,88.9
2023-01-04 05:00:00+00:00,4.23,11.89,89.0
2023-01-04 07:00:00+00:00,3.99,11.98,89.37
2023-01-04 08:00:00+00:00,5.19,11.57,91.31
2023-01-04 09:00:00+00:00,4.72,11.38,92.47
2023-01-04 10:00:00+00:00,10.08,11.58,91.7
2023-01-04 11:00:00+00:00,9.36,11.86,90.61
2023-01-04 12:00:00+00:00,5.83,11.68,92.16
2023-01-04 13:00:00+00:00,8.87,12.0,89.16
2023-01-04 14:00:00+00:00,7.74,12.18,87.09
2023-01-04 15:00:00+00:00,7.56,12.24,85.26
2023-01-04 16:00:00+00:00,8.35,12.46,83.29
2023-01-04 17:00:00+00:00,11.01,12.11,83.3
2023-01-04 18:00:00+00:00,11.63,11.86,82.25
2023-01-04 19:00:00+00:00,15.49,11.64,84.19
2023-01-04 20:00:00+00:00,14.19,11.38,83.81
2023-01-04 21:00:00+00:00,15.91,11.21,83.93
2023-01-04 22:00:00+00:00,15.14,11.26,82.78
2023-01-04 23:00:00+00:00,13.66,11.35,81.03
2023-01-05 00:00:00+00:00,15.03,11.0,81.9
2023-01-05 01:00:00+00:00,12.45,10.81,81.1
2023-01-05 02:00:00+00:00,13.39,10.76,81.67
2023-01-05 03:00:00+00:00,14.27,10.93,82.14
2023-01-05 04:00:00+00:00,13.15,10.75,83.01
2023-01-05 05:00:00+00:00,11.9,10.76,83.13
2023-01-05 06:00:00+00:00,13.12,10.73,83.82
2023-01-05 07:00:00+00:00,12.66,10.64,84.06
2023-01-05 08:00:00+00:00,10.57,10.58,83.75
2023-01-05 09:00:00+00:00,10.9,10.53,84.13
2023-01-05 10:00:00+00:00,11.38,10.66,83.85
2023-01-05 11:00:00+00:00,10.55,10.83,82.8
2023-01-05 12:00:00+00:00,10.36,11.07,81.85
2023-01-05 13:00:00+00:00,11.07,12.87,74.99
2023-01-05 14:00:00+00:00,12.54,11.84,79.92
2023-01-05 15:00:00+00:00,14.62,11.24,83.23
2023-01-05 16:00:00+00:00,11.69,10.58,88.05
2023-01-05 17:00:00+00:00,11.5,10.25,90.21
2023-01-05 18:00:00+00:00,16.65,10.45,92.43
2023-01-05 19:00:00+00:00,24.82,10.83,91.9
2023-01-05 20:00:00+00:00,15.85,11.14,90.65
2023-01-05 21:00:00+00:00,7.59,11.36,88.64
2023-01-05 22:00:00+00:00,8.42,11.46,87.93
2023-01-05 23:00:00+00:00,5.65,11.46,86.58
2023-01-06 00:00:00+00:00,3.83,11.27,85.31
2023-01-06 01:00:00+00:00,3.14,11.16,83.96
2023-01-06 02:00:00+00:00,3.45,11.24,83.44
2023-01-06 03:00:00+00:00,7.34,11.01,84.88
2023-01-06 04:00:00+00:00,4.17,11.11,82.1
2023-01-06 05:00:00+00:00,3.8,11.08,82.54
2023-01-06 06:00:00+00:00,4.56,10.78,87.34
2023-01-06 07:00:00+00:00,3.87,10.62,89.4
2023-01-06 08:00:00+00:00,6.27,9.96,86.54
2023-01-06 09:00:00+00:00,4.51,9.44,83.78
2023-01-06 10:00:00+00:00,3.76,10.62,79.2
2023-01-06 11:00:00+00:00,3.88,11.61,73.98
2023-01-06 12:00:00+00:00,4.0,10.98,75.09
2023-01-06 13:00:00+00:00,3.79,10.41,77.17
2023-01-06 14:00:00+00:00,3.23,10.34,76.51
2023-01-06 15:00:00+00:00,2.89,10.17,75.93
2023-01-06 16:00:00+00:00,2.81,9.87,78.27
2023-01-06 17:00:00+00:00,3.74,9.64,79.51
2023-01-06 18:00:00+00:00,4.34,9.65,79.41
2023-01-06 19:00:00+00:00,6.3,9.84,81.27
2023-01-06 20:00:00+00:00,16.35,10.05,86.67
2023-01-06 21:00:00+00:00,30.28,10.62,89.4
2023-01-06 22:00:00+00:00,22.14,11.21,90.13
2023-01-06 23:00:00+00:00,19.48,11.53,90.78
