datetime,pm25,temperature,humidity
2023-06-01 00:00:00+00:00,10.72,12.04,79.74
2023-06-01 01:00:00+00:00,11.21,11.79,79.74
2023-06-01 03:00:00+00:00,11.74,11.51,80.87
2023-06-01 04:00:00+00:00,15.81,11.28,80.79
2023-06-01 05:00:00+00:00,12.03,11.37,80.32
2023-06-01 06:00:00+00:00,10.42,12.09,77.26
2023-06-01 07:00:00+00:00,8.36,13.02,72.36
2023-06-01 08:00:00+00:00,6.65,14.01,68.07
2023-06-01 09:00:00+00:00,5.82,15.22,62.44
2023-06-01 10:00:00+00:00,5.88,17.72,54.36
2023-06-01 11:00:00+00:00,4.67,18.33,53.78
2023-06-01 12:00:00+00:00,2.48,15.69,67.09
2023-06-01 13:00:00+00:00,2.83,15.18,69.01
2023-06-01 14:00:00+00:00,3.48,15.69,63.65
2023-06-01 15:00:00+00:00,3.11,15.85,62.91
2023-06-01 16:00:00+00:00,4.79,15.05,63.18
2023-06-01 17:00:00+00:00,4.92,13.98,66.28
2023-06-01 17:00:00+00:00,4.92,13.98,66.28
2023-06-01 17:00:00+00:00,4.92,13.98,66.28
2023-06-01 17:00:00+00:00,4.92,13.98,66.28
2023-06-01 17:00:00+00:00,4.92,13.98,66.28
2023-06-01 17:00:00+00:00,4.92,13.98,66.28
2023-06-01 17:00:00+00:00,4.92,13.98,66.28
2023-06-01 17:00:00+00:00,4.92,13.98,66.28
2023-06-01 18:00:00+00:00,3.61,13.15,67.97
2023-06-01 19:00:00+00:00,3.36,12.45,71.22
2023-06-01 20:00:00+00:00,4.31,11.9,69.56
2023-06-01 21:00:00+00:00,5.36,11.5,68.85
2023-06-01 22:00:00+00:00,5.96,11.22,67.42
2023-06-01 23:00:00+00:00,5.91,11.19,68.16
2023-06-02 00:00:00+00:00,5.77,10.81,67.68
2023-06-02 01:00:00+00:00,4.95,10.59,69.43
2023-06-02 02:00:00+00:00,4.78,10.45,69.33
2023-06-02 03:00:00+00:00,4.75,10.41,68.03
2023-06-02 04:00:00+00:00,4.73,10.42,68.1
2023-06-02 05:00:00+00:00,5.25,10.65,68.29
2023-06-02 06:00:00+00:00,5.5,11.38,66.35
2023-06-02 07:00:00+00:00,5.49,12.6,63.52
2023-06-02 08:00:00+00:00,5.42,13.53,64.0
2023-06-02 09:00:00+00:00,5.17,14.13,64.0
2023-06-02 10:00:00+00:00,5.76,14.62,64.26
2023-06-02 11:00:00+00:00,6.68,16.1,63.01
2023-06-02 12:00:00+00:00,7.25,16.44,62.75
2023-06-02 13:00:00+00:00,7.62,19.08,55.56
2023-06-02 14:00:00+00:00,6.39,19.99,53.7
2023-06-02 15:00:00+00:00,6.73,19.84,56.45
2023-06-02 16:00:00+00:00,2.72,20.81,43.01
2023-06-02 17:00:00+00:00,3.58,19.93,49.57
2023-06-02 18:00:00+00:00,4.66,18.7,59.55
2023-06-02 19:00:00+00:00,6.19,17.37,66.21
2023-06-02 20:00:00+00:00,7.32,15.27,73.73
2023-06-02 21:00:00+00:00,8.76,13.84,79.71
2023-06-02 22:00:00+00:00,8.36,13.11,82.48
2023-06-02 23:00:00+00:00,9.12,12.75,82.09
2023-06-03 00:00:00+00:00,8.81,12.38,81.86
2023-06-03 01:00:00+00:00,8.6,12.13,82.57
2023-06-03 02:00:00+00:00,9.03,11.52,83.6
2023-06-03 03:00:00+00:00,9.05,10.5,84.15
2023-06-03 04:00:00+00:00,8.7,9.89,84.75
2023-06-03 05:00:00+00:00,5.28,13.49,70.05
2023-06-03 06:00:00+00:00,3.21,17.55,53.76
2023-06-03 07:00:00+00:00,2.85,20.05,46.26
2023-06-03 08:00:00+00:00,2.21,21.96,39.05
2023-06-03 09:00:00+00:00,2.48,22.91,38.2
2023-06-03 10:00:00+00:00,2.77,23.03,35.37
2023-06-03 11:00:00+00:00,1.75,23.42,28.04
2023-06-03 12:00:00+00:00,2.51,23.83,28.35
2023-06-03 13:00:00+00:00,1.59,23.83,27.92
2023-06-03 14:00:00+00:00,1.59,24.13,26.84
2023-06-03 15:00:00+00:00,1.65,24.22,26.78
2023-06-03 16:00:00+00:00,1.88,23.79,28.91
2023-06-03 17:00:00+00:00,1.99,22.58,32.55
2023-06-03 18:00:00+00:00,2.19,21.24,38.51
2023-06-03 19:00:00+00:00,2.07,19.27,43.54
2023-06-03 20:00:00+00:00,2.12,17.15,49.77
2023-06-03 21:00:00+00:00,3.58,15.53,55.57
2023-06-03 22:00:00+00:00,5.02,14.38,59.15
2023-06-03 23:00:00+00:00,3.35,13.51,65.09
2023-06-04 00:00:00+00:00,4.6,12.74,70.44
2023-06-04 01:00:00+00:00,5.25,12.2,73.71
2023-06-04 02:00:00+00:00,7.09,11.78,76.89
2023-06-04 03:00:00+00:00,9.83,11.33,80.74
2023-06-04 04:00:00+00:00,11.07,11.38,83.36
2023-06-04 05:00:00+00:00,8.24,13.48,77.24
2023-06-04 06:00:00+00:00,6.1,16.01,69.77
2023-06-04 07:00:00+00:00,4.54,18.01,62.03
2023-06-04 08:00:00+00:00,3.9,19.68,54.32
2023-06-04 09:00:00+00:00,2.82,21.23,45.1
2023-06-04 10:00:00+00:00,2.55,22.73,39.4
2023-06-04 11:00:00+00:00,2.11,23.99,34.03
2023-06-04 12:00:00+00:00,2.43,24.03,33.9
2023-06-04 13:00:00+00:00,2.31,24.52,33.02
2023-06-04 14:00:00+00:00,2.24,24.22,34.03
2023-06-04 15:00:00+00:00,3.06,23.13,40.93
2023-06-04 16:00:00+00:00,3.45,21.54,47.01
2023-06-04 17:00:00+00:00,3.73,19.91,52.0
2023-06-04 18:00:00+00:00,3.43,18.37,53.71
2023-06-04 19:00:00+00:00,3.91,16.5,59.47
2023-06-04 20:00:00+00:00,4.86,13.95,68.78
2023-06-04 21:00:00+00:00,6.46,12.49,75.58
2023-06-04 22:00:00+00:00,8.11,11.82,79.35
2023-06-04 23:00:00+00:00,10.13,11.33,81.49
2023-06-05 00:00:00+00:00,12.05,10.97,83.06
2023-06-05 01:00:00+00:00,14.18,10.63,84.41
2023-06-05 03:00:00+00:00,13.44,10.16,85.19
2023-06-05 04:00:00+00:00,13.24,10.22,85.19
2023-06-05 05:00:00+00:00,10.45,11.52,80.57
2023-06-05 06:00:00+00:00,7.34,13.43,72.17
2023-06-05 07:00:00+00:00,6.31,14.58,67.2
2023-06-05 08:00:00+00:00,5.69,16.75,60.06
2023-06-05 09:00:00+00:00,5.65,20.18,49.52
2023-06-05 10:00:00+00:00,6.43,20.17,48.46
2023-06-05 11:00:00+00:00,6.89,21.74,45.07
2023-06-05 12:00:00+00:00,7.8,21.94,45.0
2023-06-05 13:00:00+00:00,6.35,22.06,46.24
2023-06-05 14:00:00+00:00,5.47,20.72,49.92
2023-06-05 15:00:00+00:00,5.27,20.31,49.82
2023-06-05 16:00:00+00:00,5.81,19.56,51.89
2023-06-05 17:00:00+00:00,7.22,18.9,52.85
2023-06-05 18:00:00+00:00,8.01,17.83,56.18
2023-06-05 19:00:00+00:00,7.54,16.28,60.56
2023-06-05 20:00:00+00:00,7.9,13.93,69.61
2023-06-05 21:00:00+00:00,10.05,12.49,75.88
2023-06-05 22:00:00+00:00,10.73,11.37,79.62
2023-06-05 23:00:00+00:00,11.64,10.37,82.88
2023-06-06 00:00:00+00:00,12.69,9.89,83.85
2023-06-06 01:00:00+00:00,13.63,9.21,84.82
2023-06-06 02:00:00+00:00,15.22,8.61,86.71
2023-06-06 03:00:00+00:00,16.2,8.61,88.0
2023-06-06 04:00:00+00:00,15.74,10.31,86.25
2023-06-06 05:00:00+00:00,10.95,11.96,80.07
2023-06-06 06:00:00+00:00,8.72,15.64,65.48
2023-06-06 07:00:00+00:00,10.38,16.76,62.45
2023-06-06 08:00:00+00:00,9.18,18.8,57.08
2023-06-06 09:00:00+00:00,7.8,20.1,52.94
2023-06-06 10:00:00+00:00,7.89,20.97,51.38
2023-06-06 11:00:00+00:00,8.47,21.6,50.63
2023-06-06 12:00:00+00:00,9.44,21.84,50.41
2023-06-06 13:00:00+00:00,9.58,22.19,49.56
2023-06-06 14:00:00+00:00,10.07,21.6,51.0
2023-06-06 15:00:00+00:00,9.88,21.57,51.5
2023-06-06 16:00:00+00:00,6.86,21.01,51.64
2023-06-06 17:00:00+00:00,8.54,19.65,55.42
2023-06-06 18:00:00+00:00,8.3,18.29,58.72
2023-06-06 19:00:00+00:00,9.19,16.59,62.69
2023-06-06 20:00:00+00:00,10.51,14.32,70.84
2023-06-06 21:00:00+00:00,11.25,12.78,76.55
2023-06-06 22:00:00+00:00,11.54,11.94,80.37
2023-06-06 23:00:00+00:00,13.12,11.56,82.75
2023-06-07 00:00:00+00:00,14.83,11.22,84.11
2023-06-07 01:00:00+00:00,16.03,10.99,85.39
2023-06-07 02:00:00+00:00,14.48,10.75,85.8
2023-06-07 03:00:00+00:00,10.86,11.04,84.89
2023-06-07 04:00:00+00:00,10.1,11.63,82.48
2023-06-07 05:00:00+00:00,7.65,12.27,80.09
2023-06-07 06:00:00+00:00,6.96,13.12,77.11
2023-06-07 07:00:00+00:00,6.92,14.37,72.76
2023-06-07 08:00:00+00:00,6.29,16.38,65.92
2023-06-07 09:00:00+00:00,5.12,19.94,55.12
2023-06-07 10:00:00+00:00,5.96,21.22,51.41
2023-06-07 11:00:00+00:00,6.94,22.36,48.29
2023-06-07 12:00:00+00:00,7.62,23.54,45.06
2023-06-07 13:00:00+00:00,7.86,24.1,43.9
2023-06-07 14:00:00+00:00,8.58,24.13,44.59
2023-06-07 15:00:00+00:00,9.1,23.24,47.46
2023-06-07 16:00:00+00:00,9.72,22.1,50.07
2023-06-07 17:00:00+00:00,9.04,21.27,52.16
2023-06-07 18:00:00+00:00,9.29,19.36,57.42
2023-06-07 19:00:00+00:00,9.47,17.65,61.86
2023-06-07 20:00:00+00:00,10.09,15.14,71.07
2023-06-07 21:00:00+00:00,12.46,13.42,78.54
2023-06-07 22:00:00+00:00,14.44,12.57,82.65
2023-06-07 23:00:00+00:00,15.95,12.09,84.03
2023-06-08 00:00:00+00:00,17.78,11.61,85.36
2023-06-08 01:00:00+00:00,19.21,11.25,86.37
2023-06-08 02:00:00+00:00,19.98,10.99,87.47
2023-06-08 03:00:00+00:00,24.56,11.03,88.01
2023-06-08 04:00:00+00:00,26.35,11.22,87.58
2023-06-08 05:00:00+00:00,23.03,12.02,84.31
2023-06-08 06:00:00+00:00,18.77,13.6,77.29
2023-06-08 07:00:00+00:00,15.29,16.24,67.83
2023-06-08 08:00:00+00:00,13.51,17.75,62.65
2023-06-08 09:00:00+00:00,11.44,20.45,54.67
2023-06-08 10:00:00+00:00,8.45,22.07,50.18
2023-06-08 11:00:00+00:00,8.23,22.5,48.92
2023-06-08 12:00:00+00:00,7.26,23.55,46.72
2023-06-08 13:00:00+00:00,7.2,24.26,45.03
2023-06-08 14:00:00+00:00,7.89,24.28,47.41
2023-06-08 20:00:00+00:00,6.34,16.77,67.73
2023-06-08 21:00:00+00:00,6.62,15.82,70.92
2023-06-08 22:00:00+00:00,7.18,14.68,77.46
2023-06-08 23:00:00+00:00,7.9,13.84,81.37
2023-06-09 00:00:00+00:00,8.35,13.39,82.76
2023-06-09 01:00:00+00:00,9.54,13.04,83.8
2023-06-09 03:00:00+00:00,11.2,12.84,84.95
2023-06-09 04:00:00+00:00,12.23,12.79,85.54
2023-06-09 05:00:00+00:00,10.72,14.26,78.85
2023-06-09 06:00:00+00:00,9.26,16.95,69.36
2023-06-09 07:00:00+00:00,33.4,19.61,62.88
2023-06-09 08:00:00+00:00,10.64,21.38,58.82
2023-06-09 09:00:00+00:00,12.27,22.96,55.09
2023-06-09 10:00:00+00:00,13.88,25.73,49.0
2023-06-09 11:00:00+00:00,15.7,26.83,46.6
2023-06-09 12:00:00+00:00,15.87,28.19,44.28
2023-06-09 13:00:00+00:00,14.37,29.47,41.35
2023-06-09 14:00:00+00:00,12.96,29.72,39.63
2023-06-09 15:00:00+00:00,11.98,30.66,35.7
2023-06-09 16:00:00+00:00,11.9,30.59,34.7
2023-06-09 17:00:00+00:00,10.86,29.16,44.62
2023-06-09 18:00:00+00:00,10.73,27.33,49.72
2023-06-09 19:00:00+00:00,9.94,25.68,53.59
2023-06-09 20:00:00+00:00,10.25,23.83,57.74
2023-06-09 21:00:00+00:00,9.95,22.63,58.94
2023-06-09 22:00:00+00:00,10.59,21.52,61.97
2023-06-09 23:00:00+00:00,9.75,20.56,64.04
2023-06-10 00:00:00+00:00,8.73,19.8,65.65
2023-06-10 01:00:00+00:00,8.51,18.99,67.8
2023-06-10 02:00:00+00:00,8.69,18.24,69.3
2023-06-10 03:00:00+00:00,9.27,17.87,69.33
2023-06-10 05:00:00+00:00,9.5,19.76,63.18
2023-06-10 06:00:00+00:00,9.06,22.75,54.08
2023-06-10 07:00:00+00:00,8.72,25.07,46.87
2023-06-10 08:00:00+00:00,8.66,27.55,42.14
2023-06-10 09:00:00+00:00,9.43,27.59,43.68
2023-06-10 10:00:00+00:00,8.89,28.06,42.19
2023-06-10 11:00:00+00:00,8.27,28.64,39.93
2023-06-10 12:00:00+00:00,7.35,29.31,37.88
2023-06-10 13:00:00+00:00,6.65,30.51,34.31
2023-06-10 14:00:00+00:00,6.59,31.24,31.94
2023-06-10 15:00:00+00:00,6.44,30.87,30.13
2023-06-10 16:00:00+00:00,5.75,30.55,25.95
2023-06-10 17:00:00+00:00,5.68,29.87,28.12
2023-06-10 18:00:00+00:00,5.58,28.77,34.23
2023-06-10 19:00:00+00:00,7.46,26.75,49.21
2023-06-10 20:00:00+00:00,9.37,23.8,62.69
2023-06-10 21:00:00+00:00,10.63,21.81,71.23
2023-06-10 22:00:00+00:00,12.89,20.52,75.58
2023-06-10 23:00:00+00:00,11.4,20.07,75.78
2023-06-11 00:00:00+00:00,14.85,18.9,78.57
2023-06-11 01:00:00+00:00,13.29,18.4,79.98
2023-06-11 02:00:00+00:00,14.63,18.32,81.92
2023-06-11 03:00:00+00:00,16.07,18.03,82.65
2023-06-11 04:00:00+00:00,16.42,17.77,80.58
2023-06-11 05:00:00+00:00,15.74,21.01,67.51
2023-06-11 06:00:00+00:00,14.98,25.23,52.89
2023-06-11 07:00:00+00:00,16.37,27.92,46.29
2023-06-11 08:00:00+00:00,16.89,30.4,41.26
2023-06-11 09:00:00+00:00,15.88,32.76,36.37
2023-06-11 10:00:00+00:00,14.92,33.83,35.59
2023-06-11 11:00:00+00:00,13.62,33.39,35.67
2023-06-11 12:00:00+00:00,13.71,33.84,34.81
2023-06-11 13:00:00+00:00,14.51,34.44,34.32
2023-06-11 14:00:00+00:00,12.84,33.75,34.03
2023-06-11 15:00:00+00:00,9.86,35.2,28.96
2023-06-11 16:00:00+00:00,9.08,33.35,28.94
2023-06-11 17:00:00+00:00,9.34,32.53,29.52
2023-06-11 18:00:00+00:00,8.92,33.0,29.25
2023-06-11 19:00:00+00:00,11.16,30.79,34.49
2023-06-11 20:00:00+00:00,13.84,28.04,42.8
2023-06-11 21:00:00+00:00,16.42,25.84,48.68
2023-06-11 22:00:00+00:00,15.37,24.35,48.83
2023-06-11 23:00:00+00:00,13.33,23.3,47.93
2023-06-12 00:00:00+00:00,11.76,22.33,48.17
2023-06-12 01:00:00+00:00,10.94,21.22,49.13
2023-06-12 02:00:00+00:00,10.62,20.51,50.93
2023-06-12 03:00:00+00:00,10.87,19.82,53.56
2023-06-12 04:00:00+00:00,12.08,19.49,56.38
2023-06-12 05:00:00+00:00,11.49,21.54,53.67
2023-06-12 06:00:00+00:00,11.62,25.5,44.08
2023-06-12 07:00:00+00:00,10.73,28.87,37.95
2023-06-12 08:00:00+00:00,10.24,30.48,34.3
2023-06-12 09:00:00+00:00,10.12,32.06,31.16
2023-06-12 10:00:00+00:00,9.91,32.83,31.33
2023-06-12 11:00:00+00:00,9.53,32.97,27.15
2023-06-12 12:00:00+00:00,8.78,32.77,23.99
2023-06-12 13:00:00+00:00,7.95,32.59,23.1
2023-06-12 14:00:00+00:00,7.42,33.42,22.06
2023-06-12 15:00:00+00:00,7.87,33.12,25.05
2023-06-12 16:00:00+00:00,8.06,32.29,25.79
2023-06-12 17:00:00+00:00,7.75,29.72,32.38
2023-06-12 18:00:00+00:00,7.24,27.75,37.3
2023-06-12 19:00:00+00:00,9.45,26.99,41.78
