datetime,pm25,temperature,humidity
2023-01-01 00:00:00+00:00,73.9,14.17,73.23
2023-01-01 01:00:00+00:00,25.57,14.3,73.03
2023-01-01 03:00:00+00:00,6.52,14.28,72.08
2023-01-01 04:00:00+00:00,5.14,13.78,74.62
2023-01-01 05:00:00+00:00,5.1,12.66,75.44
2023-01-01 06:00:00+00:00,7.08,12.18,77.49
2023-01-01 07:00:00+00:00,7.91,11.96,79.01
2023-01-01 08:00:00+00:00,8.61,11.71,79.44
2023-01-01 09:00:00+00:00,7.75,11.56,78.66
2023-01-01 10:00:00+00:00,6.6,11.84,76.3
2023-01-01 11:00:00+00:00,5.68,12.32,74.36
2023-01-01 12:00:00+00:00,5.63,12.96,73.68
2023-01-01 13:00:00+00:00,6.09,12.95,72.97
2023-01-01 14:00:00+00:00,6.56,12.61,72.99
2023-01-01 15:00:00+00:00,5.39,12.52,73.85
2023-01-01 16:00:00+00:00,6.31,12.26,77.31
2023-01-01 17:00:00+00:00,7.43,11.96,79.98
2023-01-01 18:00:00+00:00,8.12,11.95,80.39
2023-01-01 19:00:00+00:00,8.84,11.68,81.02
2023-01-01 20:00:00+00:00,6.89,11.21,86.36
2023-01-01 21:00:00+00:00,10.33,11.03,90.45
2023-01-01 22:00:00+00:00,10.2,11.13,91.44
2023-01-01 23:00:00+00:00,13.43,11.11,91.56
2023-01-02 00:00:00+00:00,12.32,11.02,92.39
2023-01-02 01:00:00+00:00,19.47,11.12,92.43
2023-01-02 02:00:00+00:00,19.72,11.18,93.12
2023-01-02 03:00:00+00:00,22.28,11.34,93.61
2023-01-02 04:00:00+00:00,22.43,11.41,93.7
2023-01-02 05:00:00+00:00,7.84,11.18,92.47
2023-01-02 06:00:00+00:00,3.65,10.27,90.1
2023-01-02 07:00:00+00:00,1.98,9.61,90.24
2023-01-02 08:00:00+00:00,2.5,9.4,90.62
2023-01-02 09:00:00+00:00,1.97,9.24,89.96
2023-01-02 10:00:00+00:00,4.22,9.05,88.51
2023-01-02 11:00:00+00:00,5.67,9.53,88.41
2023-01-02 12:00:00+00:00,3.76,10.06,87.01
2023-01-02 13:00:00+00:00,3.97,9.99,88.07
2023-01-02 14:00:00+00:00,5.5,9.72,87.28
2023-01-02 15:00:00+00:00,4.19,9.26,83.89
2023-01-02 16:00:00+00:00,4.64,8.74,83.09
2023-01-02 17:00:00+00:00,12.08,8.07,83.01
2023-01-02 18:00:00+00:00,9.77,7.43,83.44
2023-01-02 19:00:00+00:00,9.16,7.07,84.34
2023-01-02 20:00:00+00:00,9.18,6.55,83.84
2023-01-02 21:00:00+00:00,9.8,5.77,84.97
2023-01-02 22:00:00+00:00,11.06,5.44,83.78
2023-01-02 23:00:00+00:00,6.32,5.01,82.65
2023-01-03 00:00:00+00:00,5.13,4.2,84.24
2023-01-03 01:00:00+00:00,3.8,3.55,85.02
2023-01-03 02:00:00+00:00,5.16,3.0,86.76
2023-01-03 03:00:00+00:00,7.02,2.72,87.59
2023-01-03 04:00:00+00:00,6.54,2.41,88.2
2023-01-03 05:00:00+00:00,11.36,2.03,89.67
2023-01-03 06:00:00+00:00,32.31,1.97,93.49
2023-01-03 07:00:00+00:00,49.14,2.81,95.64
2023-01-03 08:00:00+00:00,56.53,3.79,95.2
2023-01-03 09:00:00+00:00,29.16,4.58,93.52
2023-01-03 10:00:00+00:00,46.15,5.52,94.3
2023-01-03 11:00:00+00:00,49.8,6.52,93.4
2023-01-03 12:00:00+00:00,46.12,7.25,92.75
2023-01-03 13:00:00+00:00,41.5,7.88,91.58
2023-01-03 14:00:00+00:00,28.86,8.35,89.82
2023-01-03 15:00:00+00:00,20.56,8.43,88.28
2023-01-03 16:00:00+00:00,15.68,8.2,88.62
2023-01-03 17:00:00+00:00,16.55,8.26,88.38
2023-01-03 18:00:00+00:00,15.29,8.18,88.75
2023-01-03 19:00:00+00:00,15.42,8.22,89.19
2023-01-03 20:00:00+00:00,13.69,8.47,88.38
2023-01-03 21:00:00+00:00,10.74,8.65,87.29
2023-01-03 22:00:00+00:00,7.7,8.85,87.39
2023-01-04 00:00:00+00:00,7.76,8.99,91.98
2023-01-04 01:00:00+00:00,5.02,9.05,93.82
2023-01-04 03:00:00+00:00,6.09,10.61,93.75
2023-01-04 04:00:00+00:00,4.07,11.28,92.35
2023-01-04 05:00:00+00:00,4.53,11.44,92.23
2023-01-04 07:00:00+00:00,4.87,11.6,92.27
2023-01-04 08:00:00+00:00,5.46,11.44,92.85
2023-01-04 09:00:00+00:00,5.1,11.29,93.43
2023-01-04 10:00:00+00:00,12.6,11.39,93.66
2023-01-04 11:00:00+00:00,9.24,11.64,92.8
2023-01-04 12:00:00+00:00,5.97,11.72,93.03
2023-01-04 13:00:00+00:00,8.62,11.89,91.05
2023-01-04 14:00:00+00:00,7.78,12.05,89.15
2023-01-04 15:00:00+00:00,7.53,12.0,87.82
2023-01-04 16:00:00+00:00,8.34,12.04,86.37
2023-01-04 17:00:00+00:00,11.98,11.66,86.66
2023-01-04 18:00:00+00:00,12.86,11.37,85.65
2023-01-04 19:00:00+00:00,15.92,11.23,87.05
2023-01-04 20:00:00+00:00,14.07,11.06,87.11
2023-01-04 21:00:00+00:00,14.26,11.02,86.2
2023-01-04 22:00:00+00:00,14.76,10.92,85.58
2023-01-04 23:00:00+00:00,13.37,10.98,83.99
2023-01-05 00:00:00+00:00,13.83,10.62,84.58
2023-01-05 01:00:00+00:00,12.73,10.35,84.18
2023-01-05 02:00:00+00:00,12.16,10.33,84.61
2023-01-05 03:00:00+00:00,13.21,10.54,84.71
2023-01-05 04:00:00+00:00,12.67,10.5,84.98
2023-01-05 05:00:00+00:00,11.4,10.53,85.2
2023-01-05 06:00:00+00:00,12.2,10.47,85.79
2023-01-05 07:00:00+00:00,11.96,10.47,85.67
2023-01-05 08:00:00+00:00,9.65,10.5,84.61
2023-01-05 09:00:00+00:00,9.91,10.4,85.64
