,datetime,pm25,pm25_mean
184,2023-01-08 16:00:00+00:00,4.9,5.15
185,2023-01-08 17:00:00+00:00,5.4,5.60625
186,2023-01-08 18:00:00+00:00,4.8,5.41875
187,2023-01-08 19:00:00+00:00,5.25,5.14375
188,2023-01-08 20:00:00+00:00,5.6,5.1125
189,2023-01-08 21:00:00+00:00,5.35,6.525
190,2023-01-08 22:00:00+00:00,4.699999999999999,5.2
191,2023-01-08 23:00:00+00:00,3.4,4.41875
192,2023-01-09 00:00:00+00:00,3.95,3.5749999999999997
193,2023-01-09 01:00:00+00:00,3.8,4.09375
194,2023-01-09 02:00:00+00:00,3.5,4.19375
195,2023-01-09 03:00:00+00:00,4.25,6.6499999999999995
196,2023-01-09 04:00:00+00:00,5.050000000000001,6.7125
197,2023-01-09 05:00:00+00:00,5.4,6.2437499999999995
198,2023-01-09 06:00:00+00:00,6.0,5.9375
199,2023-01-09 07:00:00+00:00,6.05,6.53125
200,2023-01-09 08:00:00+00:00,6.300000000000001,6.275
201,2023-01-09 09:00:00+00:00,7.85,7.175
202,2023-01-09 10:00:00+00:00,7.9,7.5
203,2023-01-09 11:00:00+00:00,5.65,7.0375000000000005
204,2023-01-09 12:00:00+00:00,6.4,6.65625
205,2023-01-09 13:00:00+00:00,6.15,6.70625
206,2023-01-09 14:00:00+00:00,5.800000000000001,6.45
207,2023-01-09 15:00:00+00:00,5.800000000000001,6.225
208,2023-01-09 16:00:00+00:00,5.7,5.85
209,2023-01-09 17:00:00+00:00,4.85,5.04375
210,2023-01-09 18:00:00+00:00,4.449999999999999,4.41875
211,2023-01-09 19:00:00+00:00,6.45,5.80625
212,2023-01-09 20:00:00+00:00,6.45,6.40625
213,2023-01-09 21:00:00+00:00,6.95,7.1375
214,2023-01-09 22:00:00+00:00,7.5,7.575
215,2023-01-09 23:00:00+00:00,7.3,7.800000000000001
216,2023-01-10 00:00:00+00:00,6.95,7.7375
217,2023-01-10 01:00:00+00:00,7.25,6.975
218,2023-01-10 02:00:00+00:00,8.149999999999999,9.1625
219,2023-01-10 03:00:00+00:00,7.949999999999999,8.3
220,2023-01-10 04:00:00+00:00,8.2,10.08125
221,2023-01-10 05:00:00+00:00,8.75,9.58125
222,2023-01-10 06:00:00+00:00,9.95,9.9375
223,2023-01-10 07:00:00+00:00,8.85,8.69375
224,2023-01-10 08:00:00+00:00,9.55,9.425
225,2023-01-10 09:00:00+00:00,10.0,10.06875
226,2023-01-10 10:00:00+00:00,10.75,11.75
227,2023-01-10 11:00:00+00:00,10.649999999999999,12.21875
228,2023-01-10 12:00:00+00:00,11.350000000000001,11.475
229,2023-01-10 13:00:00+00:00,11.8,12.0625
230,2023-01-10 14:00:00+00:00,10.1,10.4625
231,2023-01-10 15:00:00+00:00,8.1,8.8
232,2023-01-10 16:00:00+00:00,6.4,6.39375
233,2023-01-10 17:00:00+00:00,5.199999999999999,5.41875
234,2023-01-10 18:00:00+00:00,4.4,4.9125
235,2023-01-10 19:00:00+00:00,5.6,7.925
236,2023-01-10 20:00:00+00:00,8.1,10.006666666666666
237,2023-01-10 21:00:00+00:00,8.05,9.5
238,2023-01-10 22:00:00+00:00,7.1,9.6625
239,2023-01-10 23:00:00+00:00,7.0,7.58
240,2023-01-11 00:00:00+00:00,6.3,8.05625
241,2023-01-11 01:00:00+00:00,4.9,5.10625
242,2023-01-11 02:00:00+00:00,3.1,3.7875
243,2023-01-11 03:00:00+00:00,4.0,3.325
244,2023-01-11 04:00:00+00:00,5.15,4.90625
245,2023-01-11 05:00:00+00:00,7.5,7.23125
246,2023-01-11 06:00:00+00:00,7.9,7.20625
247,2023-01-11 07:00:00+00:00,6.550000000000001,6.6875
248,2023-01-11 08:00:00+00:00,6.800000000000001,6.2125
249,2023-01-11 09:00:00+00:00,6.75,6.8875
250,2023-01-11 10:00:00+00:00,7.65,6.7875
251,2023-01-11 11:00:00+00:00,8.35,8.0125
252,2023-01-11 12:00:00+00:00,8.850000000000001,9.25625
253,2023-01-11 13:00:00+00:00,10.399999999999999,10.4875
254,2023-01-11 14:00:00+00:00,10.25,10.20625
255,2023-01-11 15:00:00+00:00,9.9,10.325
256,2023-01-11 16:00:00+00:00,8.3,8.8625
257,2023-01-11 17:00:00+00:00,9.7,8.953333333333335
258,2023-01-11 18:00:00+00:00,11.05,11.34375
259,2023-01-11 19:00:00+00:00,9.85,9.73125
260,2023-01-11 20:00:00+00:00,8.9,8.65
261,2023-01-11 21:00:00+00:00,8.45,8.5375
262,2023-01-11 22:00:00+00:00,9.9,9.59375
263,2023-01-11 23:00:00+00:00,8.05,8.55625
264,2023-01-12 00:00:00+00:00,8.399999999999999,8.6875
265,2023-01-12 01:00:00+00:00,9.100000000000001,8.86875
266,2023-01-12 02:00:00+00:00,9.6,10.475
267,2023-01-12 03:00:00+00:00,10.1,9.65625
268,2023-01-12 04:00:00+00:00,7.85,8.05625
269,2023-01-12 05:00:00+00:00,3.9,4.5562499999999995
270,2023-01-12 06:00:00+00:00,4.4,4.85
271,2023-01-12 07:00:00+00:00,7.95,7.456250000000001
272,2023-01-12 08:00:00+00:00,9.149999999999999,8.98125
273,2023-01-12 09:00:00+00:00,10.05,10.0625
274,2023-01-12 10:00:00+00:00,9.850000000000001,9.8625
275,2023-01-12 11:00:00+00:00,9.850000000000001,10.125
276,2023-01-12 12:00:00+00:00,10.45,11.4875
277,2023-01-12 13:00:00+00:00,8.45,8.075
278,2023-01-12 14:00:00+00:00,6.5,5.24375
279,2023-01-12 15:00:00+00:00,3.9,3.6999999999999997
280,2023-01-12 16:00:00+00:00,2.75,3.0
281,2023-01-12 17:00:00+00:00,3.1500000000000004,3.23125
282,2023-01-12 18:00:00+00:00,5.35,5.2
283,2023-01-12 19:00:00+00:00,6.65,6.85625
284,2023-01-12 20:00:00+00:00,6.0,5.9375
285,2023-01-12 21:00:00+00:00,6.75,6.13125
286,2023-01-12 22:00:00+00:00,7.95,7.5125
287,2023-01-12 23:00:00+00:00,12.0,12.51875
288,2023-01-13 00:00:00+00:00,14.25,14.725
289,2023-01-13 01:00:00+00:00,15.45,15.8375
290,2023-01-13 02:00:00+00:00,14.9,15.18125
291,2023-01-13 03:00:00+00:00,14.4,14.80625
292,2023-01-13 04:00:00+00:00,13.45,14.49375
293,2023-01-13 05:00:00+00:00,11.5,12.2125
294,2023-01-13 06:00:00+00:00,10.35,10.33125
295,2023-01-13 07:00:00+00:00,11.15,11.05625
296,2023-01-13 08:00:00+00:00,11.350000000000001,11.26875
297,2023-01-13 09:00:00+00:00,10.399999999999999,10.41875
298,2023-01-13 10:00:00+00:00,9.85,9.93125
299,2023-01-13 11:00:00+00:00,9.0,9.50625
300,2023-01-13 12:00:00+00:00,7.699999999999999,8.9125
301,2023-01-13 13:00:00+00:00,6.85,7.23125
302,2023-01-13 14:00:00+00:00,6.9,7.06875
303,2023-01-13 15:00:00+00:00,7.3,7.575
304,2023-01-13 16:00:00+00:00,7.8,7.9625
305,2023-01-13 17:00:00+00:00,6.55,6.8812500000000005
306,2023-01-13 18:00:00+00:00,6.35,6.34375
307,2023-01-13 19:00:00+00:00,6.5,6.0625
308,2023-01-13 20:00:00+00:00,6.35,6.125
309,2023-01-13 21:00:00+00:00,6.25,7.1875
310,2023-01-13 22:00:00+00:00,7.4,7.85625
311,2023-01-13 23:00:00+00:00,7.75,7.35625
312,2023-01-14 00:00:00+00:00,7.85,8.69375
313,2023-01-14 01:00:00+00:00,8.0,8.01875
314,2023-01-14 02:00:00+00:00,9.1,8.79375
315,2023-01-14 03:00:00+00:00,9.95,9.13125
316,2023-01-14 04:00:00+00:00,9.25,9.9875
317,2023-01-14 05:00:00+00:00,9.1,10.175
318,2023-01-14 06:00:00+00:00,10.7,11.025
319,2023-01-14 07:00:00+00:00,10.899999999999999,10.725
320,2023-01-14 08:00:00+00:00,8.1,8.2
321,2023-01-14 09:00:00+00:00,5.699999999999999,5.56875
322,2023-01-14 10:00:00+00:00,4.2,5.30625
323,2023-01-14 11:00:00+00:00,2.95,4.19375
324,2023-01-14 12:00:00+00:00,2.1500000000000004,4.35625
325,2023-01-14 13:00:00+00:00,2.0,2.59375
326,2023-01-14 14:00:00+00:00,1.5,2.525
327,2023-01-14 15:00:00+00:00,2.25,2.46875
328,2023-01-14 16:00:00+00:00,1.6,1.79375
329,2023-01-14 17:00:00+00:00,2.75,2.81875
330,2023-01-14 18:00:00+00:00,5.65,5.70625
331,2023-01-14 19:00:00+00:00,5.65,5.53125
332,2023-01-14 20:00:00+00:00,4.55,4.3125
333,2023-01-14 21:00:00+00:00,5.1,5.1
334,2023-01-14 22:00:00+00:00,6.0,5.6875
335,2023-01-14 23:00:00+00:00,5.9,5.13125
336,2023-01-15 00:00:00+00:00,5.55,5.0625
337,2023-01-15 01:00:00+00:00,6.199999999999999,6.84375
338,2023-01-15 02:00:00+00:00,6.95,7.3625
339,2023-01-15 03:00:00+00:00,7.15,7.075
340,2023-01-15 04:00:00+00:00,6.1,7.48125
341,2023-01-15 05:00:00+00:00,5.95,6.45625
342,2023-01-15 06:00:00+00:00,5.4,5.7
343,2023-01-15 07:00:00+00:00,5.35,5.74375
344,2023-01-15 08:00:00+00:00,5.6,6.06875
345,2023-01-15 09:00:00+00:00,5.75,6.89375
346,2023-01-15 10:00:00+00:00,6.85,7.95625
347,2023-01-15 11:00:00+00:00,7.45,8.9875
348,2023-01-15 12:00:00+00:00,7.3,8.075
349,2023-01-15 13:00:00+00:00,7.300000000000001,8.3625
350,2023-01-15 14:00:00+00:00,6.1,6.00625
351,2023-01-15 15:00:00+00:00,3.9,4.4875
352,2023-01-15 16:00:00+00:00,4.75,4.39375
353,2023-01-15 17:00:00+00:00,5.5,4.925
354,2023-01-15 18:00:00+00:00,4.85,5.025
355,2023-01-15 19:00:00+00:00,4.7,4.7125
356,2023-01-15 20:00:00+00:00,4.949999999999999,4.53125
357,2023-01-15 21:00:00+00:00,4.5,4.2
358,2023-01-15 22:00:00+00:00,2.8,5.71875
359,2023-01-15 23:00:00+00:00,3.3,5.5375
360,2023-01-16 00:00:00+00:00,5.3,5.6125
361,2023-01-16 01:00:00+00:00,6.199999999999999,6.6
362,2023-01-16 02:00:00+00:00,8.0,7.66875
363,2023-01-16 03:00:00+00:00,7.300000000000001,7.64375
364,2023-01-16 04:00:00+00:00,9.2,9.075
365,2023-01-16 05:00:00+00:00,7.4,6.96875
366,2023-01-16 06:00:00+00:00,4.35,4.2125
367,2023-01-16 07:00:00+00:00,4.0,3.725
368,2023-01-16 08:00:00+00:00,4.0,3.3375
369,2023-01-16 09:00:00+00:00,3.15,2.9499999999999997
370,2023-01-16 10:00:00+00:00,2.8,4.91875
371,2023-01-16 11:00:00+00:00,3.35,4.725
372,2023-01-16 12:00:00+00:00,2.25,2.16875
373,2023-01-16 13:00:00+00:00,2.45,1.2999999999999998
374,2023-01-16 14:00:00+00:00,3.95,6.8187500000000005
375,2023-01-16 15:00:00+00:00,3.8,4.01875
376,2023-01-16 16:00:00+00:00,3.6,3.7625
377,2023-01-16 17:00:00+00:00,2.6,2.775
378,2023-01-16 18:00:00+00:00,1.7,2.45625
379,2023-01-16 19:00:00+00:00,1.4,2.31875
380,2023-01-16 20:00:00+00:00,1.9,2.325
381,2023-01-16 21:00:00+00:00,2.55,2.44375
382,2023-01-16 22:00:00+00:00,2.8,2.80625
383,2023-01-16 23:00:00+00:00,3.25,4.00625
384,2023-01-17 00:00:00+00:00,3.6,3.96875
385,2023-01-17 01:00:00+00:00,3.2,3.4375
386,2023-01-17 02:00:00+00:00,3.0,6.2250000000000005
387,2023-01-17 03:00:00+00:00,3.55,3.24375
388,2023-01-17 04:00:00+00:00,3.25,4.71875
389,2023-01-17 05:00:00+00:00,3.0,2.7125
390,2023-01-17 06:00:00+00:00,3.05,3.5687499999999996
391,2023-01-17 07:00:00+00:00,3.75,4.20625
392,2023-01-17 08:00:00+00:00,2.9,3.325
393,2023-01-17 09:00:00+00:00,3.25,3.95625
394,2023-01-17 10:00:00+00:00,4.65,4.825
395,2023-01-17 11:00:00+00:00,5.35,5.1125
396,2023-01-17 12:00:00+00:00,5.8,5.43125
397,2023-01-17 13:00:00+00:00,4.550000000000001,7.425
398,2023-01-17 14:00:00+00:00,4.25,5.1875
399,2023-01-17 15:00:00+00:00,4.0,3.68125
400,2023-01-17 16:00:00+00:00,3.65,5.525
401,2023-01-17 17:00:00+00:00,2.55,2.725
402,2023-01-17 18:00:00+00:00,4.0,3.65625
403,2023-01-17 19:00:00+00:00,5.15,5.75
404,2023-01-17 20:00:00+00:00,6.05,6.8375
405,2023-01-17 21:00:00+00:00,7.6,6.95
406,2023-01-17 22:00:00+00:00,8.0,7.08125
407,2023-01-17 23:00:00+00:00,7.4,6.3375
408,2023-01-18 00:00:00+00:00,5.6,5.95
409,2023-01-18 01:00:00+00:00,5.9,5.36
410,2023-01-18 02:00:00+00:00,3.9,4.493333333333334
411,2023-01-18 03:00:00+00:00,5.6,5.7
412,2023-01-18 04:00:00+00:00,4.6,5.41875
413,2023-01-18 05:00:00+00:00,4.75,4.8375
414,2023-01-18 06:00:00+00:00,5.25,5.625
415,2023-01-18 07:00:00+00:00,5.699999999999999,5.71875
416,2023-01-18 08:00:00+00:00,6.75,6.36875
417,2023-01-18 09:00:00+00:00,7.0,7.0125
418,2023-01-18 10:00:00+00:00,6.75,7.35625
419,2023-01-18 11:00:00+00:00,7.7,10.153333333333334
420,2023-01-18 12:00:00+00:00,6.15,7.04375
421,2023-01-18 13:00:00+00:00,5.05,4.14375
422,2023-01-18 14:00:00+00:00,4.449999999999999,4.33125
423,2023-01-18 15:00:00+00:00,4.15,3.86875
424,2023-01-18 16:00:00+00:00,3.5,3.8187499999999996
425,2023-01-18 17:00:00+00:00,4.05,4.06875
426,2023-01-18 18:00:00+00:00,6.05,6.1375
427,2023-01-18 19:00:00+00:00,5.35,5.6375
428,2023-01-18 20:00:00+00:00,4.199999999999999,4.53125
429,2023-01-18 21:00:00+00:00,3.75,3.8
430,2023-01-18 22:00:00+00:00,3.25,3.7625
431,2023-01-18 23:00:00+00:00,2.95,3.5125
432,2023-01-19 00:00:00+00:00,3.05,3.85625
433,2023-01-19 01:00:00+00:00,3.6,4.55625
434,2023-01-19 02:00:00+00:00,3.6500000000000004,5.36875
435,2023-01-19 03:00:00+00:00,4.45,4.3125
436,2023-01-19 04:00:00+00:00,6.5,6.05
437,2023-01-19 05:00:00+00:00,6.7,6.15
438,2023-01-19 06:00:00+00:00,6.95,7.0687500000000005
439,2023-01-19 07:00:00+00:00,7.050000000000001,7.36875
440,2023-01-19 08:00:00+00:00,6.3,6.6125
441,2023-01-19 09:00:00+00:00,6.05,6.6875
442,2023-01-19 10:00:00+00:00,5.8,6.20625
443,2023-01-19 11:00:00+00:00,5.15,5.20625
444,2023-01-19 12:00:00+00:00,5.1,6.76875
445,2023-01-19 13:00:00+00:00,5.25,8.54375
446,2023-01-19 14:00:00+00:00,5.95,7.6000000000000005
447,2023-01-19 15:00:00+00:00,4.35,4.94375
448,2023-01-19 16:00:00+00:00,4.3,4.25625
449,2023-01-19 17:00:00+00:00,4.55,4.6875
450,2023-01-19 18:00:00+00:00,5.85,5.63125
451,2023-01-19 19:00:00+00:00,4.7,4.6125
452,2023-01-19 20:00:00+00:00,4.25,4.16875
453,2023-01-19 21:00:00+00:00,4.4,4.60625
454,2023-01-19 22:00:00+00:00,4.55,4.69375
455,2023-01-19 23:00:00+00:00,4.05,4.29375
456,2023-01-20 00:00:00+00:00,5.0,6.20625
457,2023-01-20 01:00:00+00:00,8.75,9.6125
458,2023-01-20 02:00:00+00:00,7.7,7.8
459,2023-01-20 03:00:00+00:00,11.100000000000001,12.15625
460,2023-01-20 04:00:00+00:00,20.15,20.15
461,2023-01-20 05:00:00+00:00,15.9,13.56875
462,2023-01-20 06:00:00+00:00,13.2,12.875
463,2023-01-20 07:00:00+00:00,18.45,19.5875
464,2023-01-20 08:00:00+00:00,21.9,21.65
465,2023-01-20 09:00:00+00:00,19.05,19.225
466,2023-01-20 10:00:00+00:00,16.65,16.7875
467,2023-01-20 11:00:00+00:00,14.85,15.1375
468,2023-01-20 12:00:00+00:00,13.05,13.71875
469,2023-01-20 13:00:00+00:00,13.0,13.20625
470,2023-01-20 14:00:00+00:00,11.75,11.5875
471,2023-01-20 15:00:00+00:00,11.2,11.88125
472,2023-01-20 16:00:00+00:00,14.7,15.59375
473,2023-01-20 17:00:00+00:00,13.45,13.68125
474,2023-01-20 18:00:00+00:00,13.149999999999999,13.64375
475,2023-01-20 19:00:00+00:00,14.55,15.08125
476,2023-01-20 20:00:00+00:00,17.3,18.5375
477,2023-01-20 21:00:00+00:00,20.5,20.25
478,2023-01-20 22:00:00+00:00,24.85,24.45
479,2023-01-20 23:00:00+00:00,23.85,23.65625
480,2023-01-21 00:00:00+00:00,25.7,25.85625
481,2023-01-21 01:00:00+00:00,23.450000000000003,24.225
482,2023-01-21 02:00:00+00:00,23.15,22.5625
483,2023-01-21 03:00:00+00:00,23.55,22.40625
484,2023-01-21 04:00:00+00:00,23.049999999999997,23.1125
485,2023-01-21 05:00:00+00:00,23.0,22.425
486,2023-01-21 06:00:00+00:00,23.9,24.85
