datetime,pm25,temperature,humidity
2023-01-01 00:00:00+00:00,37.71,13.28,73.47
2023-01-01 01:00:00+00:00,17.6,12.69,77.33
2023-01-01 03:00:00+00:00,10.85,13.01,76.21
2023-01-01 04:00:00+00:00,11.65,12.1,80.41
2023-01-01 05:00:00+00:00,13.22,11.22,82.91
2023-01-01 06:00:00+00:00,16.66,10.78,85.04
2023-01-01 07:00:00+00:00,15.64,10.75,85.01
2023-01-01 08:00:00+00:00,15.38,10.42,85.97
2023-01-01 09:00:00+00:00,17.46,10.24,85.8
2023-01-01 10:00:00+00:00,12.93,10.62,82.98
2023-01-01 11:00:00+00:00,10.18,11.42,79.68
2023-01-01 12:00:00+00:00,9.39,12.12,78.37
2023-01-01 13:00:00+00:00,9.96,12.02,78.26
2023-01-01 14:00:00+00:00,9.92,11.62,78.9
2023-01-01 15:00:00+00:00,9.52,11.66,79.33
2023-01-01 16:00:00+00:00,6.76,12.26,76.98
2023-01-01 17:00:00+00:00,14.08,12.13,79.53
2023-01-01 18:00:00+00:00,14.67,12.04,80.51
2023-01-01 19:00:00+00:00,14.06,11.87,82.36
2023-01-01 20:00:00+00:00,7.13,10.87,87.99
2023-01-01 21:00:00+00:00,11.58,10.87,92.46
2023-01-01 22:00:00+00:00,12.62,10.92,93.76
2023-01-01 23:00:00+00:00,13.76,11.03,93.86
2023-01-02 00:00:00+00:00,10.19,11.02,94.23
2023-01-02 01:00:00+00:00,22.11,11.17,93.78
2023-01-02 02:00:00+00:00,15.62,11.31,93.85
2023-01-02 03:00:00+00:00,19.21,11.12,94.78
2023-01-02 04:00:00+00:00,25.2,10.78,95.14
2023-01-02 05:00:00+00:00,11.79,9.9,94.64
2023-01-02 06:00:00+00:00,2.12,9.27,94.07
2023-01-02 07:00:00+00:00,3.96,9.01,94.05
2023-01-02 08:00:00+00:00,2.97,9.03,93.71
2023-01-02 09:00:00+00:00,3.52,8.93,90.41
2023-01-02 10:00:00+00:00,5.06,9.19,89.44
2023-01-02 11:00:00+00:00,6.11,10.05,88.29
2023-01-02 12:00:00+00:00,5.14,10.59,86.25
2023-01-02 13:00:00+00:00,6.59,9.89,90.03
2023-01-02 14:00:00+00:00,4.67,9.43,86.92
2023-01-02 15:00:00+00:00,3.37,9.08,84.58
2023-01-02 16:00:00+00:00,6.25,8.46,86.24
2023-01-02 17:00:00+00:00,4.77,7.96,85.14
2023-01-02 18:00:00+00:00,6.5,7.73,84.61
2023-01-02 19:00:00+00:00,6.63,7.65,82.0
2023-01-02 20:00:00+00:00,6.92,7.51,80.6
2023-01-02 21:00:00+00:00,6.81,7.36,80.3
2023-01-02 22:00:00+00:00,2.73,6.91,76.99
2023-01-02 23:00:00+00:00,2.4,6.71,76.41
2023-01-03 00:00:00+00:00,3.08,6.61,76.49
2023-01-03 01:00:00+00:00,2.71,6.66,75.14
2023-01-03 02:00:00+00:00,3.33,6.56,73.67
2023-01-03 03:00:00+00:00,4.06,6.11,76.28
2023-01-03 04:00:00+00:00,2.79,4.72,81.5
2023-01-03 05:00:00+00:00,10.74,3.76,87.42
2023-01-03 06:00:00+00:00,26.6,3.64,92.74
2023-01-03 07:00:00+00:00,38.39,3.55,93.66
2023-01-03 08:00:00+00:00,45.46,3.85,93.87
2023-01-03 09:00:00+00:00,39.52,4.84,92.35
2023-01-03 10:00:00+00:00,40.95,6.02,92.0
2023-01-03 11:00:00+00:00,47.24,6.94,91.87
2023-01-03 12:00:00+00:00,43.45,7.88,90.58
2023-01-03 13:00:00+00:00,28.7,8.7,87.58
2023-01-03 14:00:00+00:00,18.01,9.31,84.68
2023-01-03 15:00:00+00:00,13.07,9.17,84.36
2023-01-03 16:00:00+00:00,14.68,8.76,86.54
2023-01-03 17:00:00+00:00,12.48,8.85,85.75
2023-01-03 18:00:00+00:00,26.28,8.93,86.16
2023-01-03 19:00:00+00:00,15.75,9.16,85.2
2023-01-03 20:00:00+00:00,12.5,9.3,84.84
2023-01-03 21:00:00+00:00,7.51,9.58,83.71
2023-01-03 22:00:00+00:00,6.41,9.76,83.42
2023-01-04 00:00:00+00:00,6.81,9.41,91.66
2023-01-04 01:00:00+00:00,4.45,9.55,93.87
2023-01-04 03:00:00+00:00,9.29,10.35,93.6
2023-01-04 04:00:00+00:00,9.75,10.46,94.35
2023-01-04 05:00:00+00:00,11.09,10.47,94.73
2023-01-04 07:00:00+00:00,13.23,10.61,94.56
2023-01-04 08:00:00+00:00,19.48,10.34,95.41
2023-01-04 09:00:00+00:00,19.26,10.43,96.37
2023-01-04 10:00:00+00:00,24.15,10.75,95.46
2023-01-04 11:00:00+00:00,17.41,11.03,94.62
2023-01-04 12:00:00+00:00,16.06,10.85,95.41
2023-01-04 13:00:00+00:00,18.37,11.01,93.72
2023-01-04 14:00:00+00:00,18.87,10.98,93.01
2023-01-04 15:00:00+00:00,14.53,10.91,92.32
2023-01-04 16:00:00+00:00,30.6,10.65,91.89
2023-01-04 17:00:00+00:00,21.85,10.56,91.5
2023-01-04 18:00:00+00:00,23.6,10.6,90.13
2023-01-04 19:00:00+00:00,27.0,10.61,90.86
2023-01-04 20:00:00+00:00,20.17,10.8,87.77
2023-01-04 21:00:00+00:00,20.84,10.85,87.02
2023-01-04 22:00:00+00:00,21.58,10.7,86.59
2023-01-04 23:00:00+00:00,21.2,10.61,86.81
2023-01-05 00:00:00+00:00,21.0,10.31,87.09
2023-01-05 01:00:00+00:00,19.74,10.16,86.66
2023-01-05 02:00:00+00:00,19.05,10.31,86.64
2023-01-05 03:00:00+00:00,18.39,10.47,86.31
2023-01-05 04:00:00+00:00,17.92,10.47,86.61
2023-01-05 05:00:00+00:00,16.19,10.46,87.07
2023-01-05 06:00:00+00:00,16.78,10.38,88.05
2023-01-05 07:00:00+00:00,16.44,10.26,88.38
